tic_id,best_subject_id,best_subject_sector,is_eb_catalog,eb_score_group,eb_score,num_votes_eb,num_votes_transit,num_users,num_comments,updated_at,best_subject_img_id,num_subjects,sectors,subject_ids,SIMBAD_MAIN_ID,SIMBAD_Is_EB,SIMBAD_OTYPES,SIMBAD_V__vartyp,SIMBAD_angDist,SIMBAD_Match_Score,VSX_OID,VSX_n_OID,VSX_V,VSX_Name,VSX_Is_EB,VSX_Type,VSX_Period,VSX_angDist,VSX_Match_Score,ASASSN_Name,ASASSN_URL,ASASSN_Is_EB,ASASSN_Type,ASASSN_Prob,ASASSN_Per,ASASSN_angDist,ASASSN_Match_Score
172529744,41025362,21,T,01,1,2,1,4,4,2020-03-14 20:44:39.142000+00:00,46e56580-51ea-48b0-a17a-fd93b3cb0f64,1,21,41025362,HD  82191,-,SB*|V*|*|IR|UV,,,5.0,43133,B,0,NSV 4509,T,E,9.016,0.064012,1.0,J093117.26+272313.9,https://asas-sn.osu.edu/variables/111065,-,VAR,0.476,796.4424687,1.68224,4.0
172598832,56973885,33,T,00-,-6,1,7,9,9,2021-02-20 10:28:53.893000+00:00,b3052aa5-104a-4b07-8e2b-129123d26561,1,33,56973885,HATS-40,-,*|IR,,,5.0,1546399,,0,HATS-40,T,EP,3.2642736,0.015647,1.0,,,-,,,,,
172703682,56964713,33,-,01,1,1,0,2,2,2021-02-16 10:17:43.943000+00:00,cd2d9d84-eb7b-4d2f-99e0-4e5541fd5334,1,33,56964713,,-,,,,,,,,,-,,,,,,,-,,,,,
172742334,56961012,33,T,03,3,3,0,3,3,2021-02-16 00:15:38.981000+00:00,df97c90b-7c54-4543-81eb-e17ae44ee023,8,"33,7,6,7,7,7,6,6","56961012,32019973,31372404,32019958,32019962,32019968,31372411,31372389",TYC 6529-2778-1,T,EB*|*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
172811309,65550467,39,-,00-,-3,1,4,7,7,2021-08-30 17:02:15.260000+00:00,b8d11c3f-3dbb-44b2-8bb1-c375dd8904a6,1,39,65550467,CD-55  7034,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
172933154,41035323,21,T,02,2,2,0,3,3,2020-03-17 21:06:52.402000+00:00,680a2ea8-0922-4f6d-889a-1f0145761993,1,21,41035323,HD  72823,-,SB*|*|IR,,,5.0,2213471,,3,KELT KC05C16956,T,EA,5.7871815,0.01077,1.0,,,-,,,,,
172955627,41035926,21,-,01,1,1,0,2,2,2020-03-16 18:09:21.309000+00:00,8a87ae49-416f-4d63-bf12-27502ad4ceba,1,21,41035926,HD  86793,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
173038281,56976788,33,T,04,4,4,0,5,5,2021-02-20 10:50:51.773000+00:00,54303924-8564-4638-b0ab-39ce5ebeb1e0,8,"33,6,7,7,6,7,6,7","56976788,31323285,31820267,31820270,31323303,31820274,31323297,31820265",HD  49816,T,EB*|*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
173066803,37774374,15,F,02,2,2,0,3,3,2020-05-09 01:16:17.451000+00:00,0a154b86-6e5f-48c5-a802-ae5de2f1d548,1,15,37774374,*  25 Cyg,-,Be*|SB*|V*|Em*|*|IR|UV,,,3.0,12666,B,0,V1746 Cyg,F,GCAS+BCEP,,0.054286,1.0,J195955.56+370237.1,https://asas-sn.osu.edu/variables/203400,-,VAR,0.364,0.0,5.131024,2.0
173077938,31987967,7,-,03,3,3,0,3,3,2019-04-08 02:56:38.315000+00:00,bd5c2f84-bd77-4b37-af08-fc41621a8319,5,"7,8,7,7,7","31987967,32635226,31987983,31987957,31987975",HD  58515,-,*|IR,,,3.0,,,,,-,,,,,,,-,,,,,
173090104,33848028,9,F,01,1,1,0,2,2,2019-06-06 11:51:05.872000+00:00,4cf2ed13-9a04-41a9-bcad-52189e47c869,1,9,33848028,BD-03  3117,-,PM*|*|IR,,,5.0,702647,,0,EPIC 201177208,F,DSCT,0.122667,0.089547,1.0,,,-,,,,,
173133719,32069394,7,-,01,1,1,0,1,1,2019-04-06 17:01:17.422000+00:00,e9684df3-061b-4e6a-b289-e8fed3412314,1,7,32069394,CD-37  3541,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
173139593,32631006,8,F,02,2,2,0,2,2,2019-04-30 21:08:23.536000+00:00,b8253bc5-e287-48b8-8883-0b2be1cfdde0,2,"8,7","32631006,31840804",HD  58634,-,**|*|IR,,,5.0,26970,B,0,V0368 Pup,F,DSCTC,0.1153803,6.882531,1.0,J072447.18-371724.5,https://asas-sn.osu.edu/variables/373978,-,VAR,0.428,586.8338199,2.66031,4.0
173180455,56962662,33,T,05,5,5,0,5,5,2021-02-16 19:27:27.270000+00:00,dbfbc7da-a534-42f4-9df8-db9060784f44,2,"33,34","56962662,58297922",TYC 7647-369-1,-,*|IR,,,5.0,734105,,0,ASASSN-V J072528.95-410246.0,T,EA,3.1184,0.015408,1.0,J072528.96-410245.9,https://asas-sn.osu.edu/variables/AP43963721,T,EA,0.997,3.1183751,0.207932,4.0
173268508,64603395,38,-,06,6,6,0,6,6,2021-08-05 20:28:08.133000+00:00,dbb261ae-bb16-4f41-b343-ea539d5e725b,1,38,64603395,CD-41 10129A,-,**|*|IR,,,3.0,,,,,-,,,,,,,-,,,,,
173340408,38702310,17,-,03,3,3,0,4,4,2019-12-12 02:02:20.103000+00:00,8209d8d4-2c0d-4d2b-b654-7410e68e1849,2,"17,16","38702310,37873480",TYC 3627-950-1,-,PM*|*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
173378428,32616902,8,-,01,1,1,0,1,1,2019-05-04 17:42:55.024000+00:00,e99c11d2-ac22-4a6c-b261-36e9d6c58181,1,8,32616902,HD  59196,-,**|*|IR,,,1.0,,,,,-,,,,,,,-,,,,,
173419202,38700451,17,T,03,3,3,0,3,3,2019-12-10 02:23:17.248000+00:00,1c8a6fc7-c05d-4711-a94a-4f66ae17eace,2,"17,16","38700451,37875378",BD+46  3956,T,EB*|V*|*|IR,EA,,5.0,160527,B,0,V0613 And,T,EA,1.875798,0.046619,1.0,J231012.23+473411.4,https://asas-sn.osu.edu/variables/269579,-,VAR,0.355,0.0,3.474152,4.0
173424364,37878330,16,T,02,2,2,0,3,3,2019-11-10 10:50:57.921000+00:00,9601f7e6-443b-4796-8d7a-54e43f02df7e,2,"16,17","37878330,38688806",BD+42  4590,-,PM*|*|IR,,,5.0,382,B,0,V0382 And,T,EB,1.478983,83.263465,1.0,J230958.02+425009.9,https://asas-sn.osu.edu/variables/269694,F,ROT:,0.395,0.0,82.767042,0.0
173432542,32012729,7,-,02,2,3,1,3,3,2019-04-18 09:35:51.791000+00:00,dff23d83-2f80-4952-9988-b106d076461c,3,"7,7,7","32012729,32012734,32012740",SCR J0728-3556,-,PM*|*|IR,,,1.0,,,,,-,,,,,,,-,,,,,
173439314,59204300,34,-,04,4,4,0,5,5,2021-03-25 01:54:45.458000+00:00,e41706ae-35fa-4642-9b87-f8f3193c3f56,1,34,59204300,TYC 7647-1016-1,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
173521768,38696110,17,T,02,2,2,0,2,2,2019-12-14 20:08:39.120000+00:00,20e4e950-ed9b-40de-8d30-8556c97e60eb,2,"17,16","38696110,39501787",V* TT And,T,EB*|V*|*|IR,E,,5.0,27,B,0,TT And,T,EA,2.7650903,0.03332,1.0,J231322.90+460851.2,https://asas-sn.osu.edu/variables/AP11776921,T,EA,0.986,5.530514,0.101086,4.0
173639849,58297128,34,-,00-,-2,1,3,4,4,2021-03-16 00:30:38.166000+00:00,ff200572-601f-4e06-81fc-320aa4eaa1b1,1,34,58297128,TYC 7647-1256-1,-,*|IR,,,3.0,,,,,-,,,,,,,-,,,,,
173647000,32634628,8,-,01,1,1,0,2,2,2019-04-27 15:28:25.811000+00:00,b627cd99-0ae0-434f-9a33-fab27d689cd3,1,8,32634628,UCAC2  16541315,-,PM*|*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
173756330,32628412,8,-,02,2,3,1,5,5,2019-05-04 22:53:15.034000+00:00,84c5d8fc-2433-4de8-bf04-7f4164cd6289,5,"8,8,8,34,7","32628412,32628420,32628431,58383931,32076004",HD  60126,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
173756896,31860979,7,-,04,4,4,0,5,5,2019-04-15 20:56:46.482000+00:00,7a6ba4f8-9322-456e-83e8-27407e3f0dca,6,"7,8,8,7,7,8","31860979,32623111,32623149,31860966,31860985,32623129",,-,,,,,,,,,-,,,,,,,-,,,,,
173795590,38699589,17,T,03,3,3,0,3,3,2019-12-12 22:56:41.464000+00:00,f7de010a-5439-4735-9533-68a38d93e2d7,2,"17,16","38699589,37866237",NSVS   3552946,T,EB*|EB*|EB*|V*|*|IR,EW,,5.0,160546,B,0,V0638 And,T,EW,0.33271,0.07097,1.0,J231950.50+440733.7,https://asas-sn.osu.edu/variables/129399,T,EW,1.0,0.332728,0.402551,4.0
173797509,37863154,16,T,02,2,2,0,3,3,2019-11-14 21:12:29.062000+00:00,a970af22-5d78-4918-99dc-3fa4842a8b21,2,"16,17","37863154,38697913",V* V462 And,T,EB*|V*|*|IR,EA,,5.0,53124,B,0,V0462 And,T,EA,4.279,0.057071,1.0,,,-,,,,,
173896622,65547655,39,-,01,1,1,0,1,1,2021-08-09 22:26:41.600000+00:00,41621937-1cbe-4082-8b35-e34ab0d2e161,1,39,65547655,HD 155099,-,**|**|*|IR|UV|X,,,3.0,,,,,-,,,,,,,-,,,,,
174041208,37877460,16,-,00-,-2,1,3,6,11,2020-03-04 13:37:08.265000+00:00,a11cc982-5c3c-45df-b2bc-afeb8617e1a2,1,16,37877460,TYC 3242-1000-1,-,PM*|*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
174098049,38695449,17,-,00-,-1,1,2,2,2,2019-12-17 13:34:22.930000+00:00,f2dbee9b-89e3-4bd8-99c8-e2d0a4c6a356,1,17,38695449,BD+45  4218,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
174157888,38693322,17,T,04,4,4,0,4,4,2019-12-17 15:22:16.070000+00:00,d8ba8755-3bdc-40ff-8d3c-7864a5d5c95e,2,"17,16","38693322,37860319",V* LO And,T,EB*|EB*|EB*|EB*|V*|**|*|IR,EW,,5.0,263,B,0,LO And,T,EW,0.3804418885,0.107146,1.0,J232706.69+453322.1,https://asas-sn.osu.edu/variables/AP11736445,T,EW,1.0,0.3804382,0.136212,4.0
174266604,38700414,17,T,02,2,2,0,3,3,2019-12-14 11:07:26.393000+00:00,b08deb9b-e429-4c8c-b153-8f99eab6aec9,2,"17,16","38700414,39499940",V* V662 And,T,EB*|V*|*|*|IR|X,EA/RS,,5.0,160567,B,0,V0662 And,T,EA/RS,1.7176,0.019015,1.0,J232827.68+452239.4,https://asas-sn.osu.edu/variables/141276,F,ROT:,0.628,0.0,2.096205,4.0
174310085,38694662,17,T,00-,-1,1,2,4,7,2019-12-08 11:13:45.061000+00:00,7b6478bd-08bf-41fb-b27b-1895e2022b87,1,17,38694662,TYC 2277-250-1,F,Pe*|SB*|Ro*|V*|*|IR,,,5.0,2213319,,3,KELT KC01C21110,T,EA,3.652012,0.078034,1.0,,,-,,,,,
174419848,38702039,17,-,01,1,1,0,1,1,2019-12-11 19:08:50.983000+00:00,4bffbf74-8b09-47cf-b974-74e7d116d87f,1,17,38702039,*  76 Psc,-,**|*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
174469887,60052102,35,T,03,3,3,0,3,3,2021-04-25 08:42:16.264000+00:00,85ad3781-0a9c-4c81-8446-946b02fac2cd,2,"35,34","60052102,58289874",,-,,,,,629897,B,0,WISE J073808.4-405214,T,EA,0.6801117,0.147538,1.0,,,-,,,,,
174754016,60129007,35,-,05,5,6,1,7,7,2021-04-19 07:23:52.080000+00:00,d28c8013-0200-484b-998b-98d9b609fe76,2,"35,34","60129007,58296224",TYC 7653-418-1,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
174757717,40167688,19,T,02,2,2,0,2,2,2020-02-08 14:59:28.669000+00:00,facd2d58-ca79-40fd-bb40-b6b740e14cff,1,19,40167688,TYC 2925-1037-1,-,SB*|*|IR,,,5.0,2213395,,3,KELT KC04C035187,T,EA,8.63987,0.052245,1.0,,,-,,,,,
174871746,32014766,7,-,03,3,3,0,3,3,2019-04-19 19:30:33.703000+00:00,b3b6b70d-1f33-4a54-bfca-174a5a79f1ce,1,7,32014766,HD  62251,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
174949325,40147209,19,-,02,2,2,0,2,2,2020-02-07 21:57:41.175000+00:00,ee0dbb87-bd87-4100-b7a7-3b2925086b88,1,19,40147209,UCAC4 651-037492,-,V*|*|IR,,0.001579,5.0,,,,,-,,,,,,,-,,,,,
175176327,58410100,34,-,01,1,1,0,4,4,2021-03-15 01:25:54.694000+00:00,2ff6cd9b-ffa7-45c7-9c98-beb23123b49c,1,34,58410100,TYC 7118-2550-1,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
175182754,32572759,8,-,05,5,5,0,5,5,2019-05-09 01:46:28.488000+00:00,a17c2360-975a-4bd8-b0f9-279dbb5dbbd1,7,"8,8,34,8,7,7,7","32572759,32572764,58283304,32572754,32008974,32008983,32008978",HD  62737,-,SB*|SB*|*|IR|UV,,,5.0,,,,,-,,,,,,,-,,,,,
175251577,32565487,8,F,01,1,1,0,1,1,2019-04-24 00:19:05.782000+00:00,e5e7f24f-fa60-483c-ad7d-6c3226160da0,1,8,32565487,HD  62752,F,a2*|**|*|IR|UV,ACV,,2.0,476683,B,0,HD 62752A,F,ACV,2.31727,0.101558,1.0,J074346.12-395228.4,https://asas-sn.osu.edu/variables/280164,-,VAR,0.53,293.4809047,0.748313,4.0
175286843,28567173,2,-,00-,0,1,1,2,2,2018-12-21 00:36:54.840000+00:00,540dc1d9-d219-490f-bc5f-388988122d8c,1,2,28567173,,-,,,,,,,,,-,,,,,,,-,,,,,
175302441,31991262,7,-,01,1,1,0,2,2,2019-04-06 13:22:36.085000+00:00,3e26beb2-93b5-4542-a393-7825354a1ed2,2,"7,7","31991262,31991272",HD  62961,-,*|*|IR|UV,,,5.0,,,,,-,,,,,,,-,,,,,
175310067,58296411,34,-,00-,0,1,1,3,3,2021-03-17 10:55:54.352000+00:00,bee92024-470a-494a-85e3-b53926b08f9e,1,34,58296411,TYC 7118-178-1,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
175385241,60047469,35,-,05,5,6,1,7,7,2021-04-20 22:19:05.026000+00:00,fca5cb2d-20c1-4a4d-ae70-9d323d843b0d,2,"35,34","60047469,58389584",Gaia EDR3 5536809162106730112,-,*|Y*?,,0.000961,3.0,,,,,-,,,,,,,-,,,,,
175400938,44564802,23,T,03,3,3,0,4,4,2020-05-18 14:07:48.713000+00:00,fc2689f6-ef0a-4ed3-95a5-4bc8495019db,1,23,44564802,HD 118673,-,*|IR,,,5.0,1545939,,0,MNIC V131,T,EA,20.4478,0.077301,1.0,,,-,,,,,
175402069,44562340,23,T,03,3,3,0,4,5,2020-05-20 09:07:11.280000+00:00,4ae92672-8c8f-440f-8cb0-9a26191b10c6,1,23,44562340,V* NY Vir,-,HS*|V*|HS*|blu|V*|*|*|IR|UV,SIN,,5.0,38108,B,0,NY Vir,T,EA/HW+V361HYA,0.101015971,0.015005,1.0,J133848.06-020149.0,https://asas-sn.osu.edu/variables/260597,-,VAR,0.289,0.0,1.273735,4.0
175405906,28566131,2,T,04,4,4,0,5,5,2021-12-23 02:10:41.321000+00:00,a92e9064-5ab8-4090-a7f9-f863811f14a5,4,"2,2,2,2","28566131,28566137,28566142,28566136",V* RY Gru,T,EB*|V*|*|IR,,,3.0,14686,B,0,RY Gru,T,EA/SD:,2.0129,0.075466,1.0,J231925.57-401727.1,https://asas-sn.osu.edu/variables/200896,T,EA,1.0,2.0129108,0.721234,4.0
175458611,51626872,29,T,02,2,2,0,4,4,2020-11-20 13:16:40.442000+00:00,5877b0ae-0b97-4234-91d7-71002852d313,2,"29,2","51626872,28565846",V* DY Gru,T,EB*|EB*|PM*|V*|*|IR|X,EW,,5.0,53156,B,0,DY Gru,T,EW/KW,0.33602998,0.054911,1.0,J232314.30-373056.8,https://asas-sn.osu.edu/variables/122359,-,VAR,0.416,0.0,0.84008,4.0
175458617,51626832,29,-,01,1,1,0,1,1,2020-11-10 21:16:28.138000+00:00,2522cced-8ad5-4036-b1ec-a00b03f74cb2,1,29,51626832,,-,,,,,,,,,-,,,,,,,-,,,,,
175477257,51645905,29,-,00-,-2,3,5,6,10,2021-04-25 21:33:50.869000+00:00,08389a52-7520-4213-b9b1-fd6407611d7a,1,29,51645905,UCAC4 266-195536,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
175481469,51626812,29,-,01,1,2,1,3,3,2020-11-18 20:52:51.882000+00:00,bc78e052-2b44-43e8-9d77-a2c1e30f3bb3,1,29,51626812,TYC 8016-898-1,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
175482273,51627064,29,T,00-,-1,1,2,3,3,2020-11-13 15:02:29.960000+00:00,c1a5b211-90ce-4679-b1f7-c54edcb15887,1,29,51627064,HD 220559,T,EB*|**|*|IR,,,1.0,,,,,-,,,,,,,-,,,,,
175492625,54445859,31,F,01,1,1,0,2,3,2021-01-09 15:24:18.641000+00:00,3a9e54e5-2058-4f9c-882e-0f6f40d2e4bb,1,31,54445859,V* SW For,F,RR*|V*|*|IR|RR?,RRab,,5.0,14246,B,0,SW For,F,RRAB,0.803761,0.059231,1.0,J030108.68-380743.5,https://asas-sn.osu.edu/variables/78479,F,RRAB,0.42,0.8037614,0.390419,4.0
175532970,54454578,31,T,05,5,5,0,5,5,2021-01-17 14:26:49.429000+00:00,d8734b99-848e-4dce-b7ec-95d5c27bc55d,2,"31,30","54454578,52582597",TYC 7560-922-1,-,*|IR,,0.001736,5.0,75109,B,0,ASAS J030405-3952.1,T,RRC|EC,0.300939,0.094523,1.0,J030405.37-395205.8,https://asas-sn.osu.edu/variables/78388,T,EW,1.0,0.6018595,0.985047,4.0
175689544,58299319,34,-,01,1,1,0,1,1,2021-03-11 13:59:45.032000+00:00,f27c6450-9131-4754-8dd9-9fdfde5f2585,1,34,58299319,HD  63465,-,**|*|IR|UV,,,5.0,56042,B,1,NSV 17607,-,VAR:,,0.903751,1.0,J074724.86-383038.2,https://asas-sn.osu.edu/variables/387452,-,VAR,0.472,296.4517232,2.452304,4.0
175969976,31792936,7,-,03,3,3,0,5,7,2019-04-25 16:42:57.685000+00:00,f72b8657-864c-4891-a569-0a7aaa596172,4,"7,7,7,7","31792936,31792927,31792928,31792930",,-,,,,,,,,,-,,,,,,,-,,,,,
175971765,31842066,7,F,01,1,1,0,1,1,2019-04-13 21:15:57.606000+00:00,5dceeced-14c8-4296-ad26-92f4e20024ca,1,7,31842066,HD  66991,F,a2*|**|*|IR|UV,,,5.0,409792,B,0,HD 66991,F,ACV,1.0366,0.028848,1.0,J080512.97-192354.1,https://asas-sn.osu.edu/variables/431800,-,VAR,0.308,220.8739547,0.501731,4.0
176156961,58405935,34,-,00-,0,2,2,4,4,2021-03-17 14:40:28.876000+00:00,374e38c7-6ee5-4a0a-8d77-d20f186fe01e,1,34,58405935,TYC 5999-2777-1,-,*|IR,,,3.0,,,,,-,,,,,,,-,,,,,
176252796,31986152,7,-,01,1,1,0,2,2,2019-04-05 14:00:25.557000+00:00,32f073fa-cfa4-416e-a033-ce7ab38f89a4,1,7,31986152,CPD-22  3141,-,*|IR,,,3.0,,,,,-,,,,,,,-,,,,,
176352549,31989460,7,-,00-,-4,2,6,8,8,2019-04-20 17:19:39.538000+00:00,7bbf812c-49dd-4b08-a384-c1f5f339107a,1,7,31989460,,-,,,,,,,,,-,,,,,,,-,,,,,
176355865,58293916,34,T,01,1,1,0,2,2,2021-03-15 13:03:00.439000+00:00,0a7cd23d-73c3-4006-8662-efec86bcd933,1,34,58293916,HD  67652A,-,PM*|**|*|IR,,,5.0,281190,B,0,ASAS J080810-2207.9,T,EC,0.41361,0.139205,1.0,J080809.94-220750.4,https://asas-sn.osu.edu/variables/440887,-,VAR,0.364,0.0,4.55087,4.0
176366125,56369589,32,-,00-,-3,1,4,5,5,2021-02-04 19:51:43.389000+00:00,b5a40192-4caf-4fb3-bed1-6cfe0c47a9c4,1,32,56369589,,-,,,,,,,,,-,,,,,,,-,,,,,
176406202,31333058,6,-,02,2,2,0,4,5,2019-03-21 17:00:01.111000+00:00,4efcdc54-eb64-4106-a16c-c565e6249d61,1,6,31333058,TYC 4772-392-1,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
176453953,56973943,33,-,00-,-10,2,12,14,26,2021-02-20 09:53:51.892000+00:00,ccdbd8cd-5493-4058-adbc-b354154e03ba,1,33,56973943,TYC 4776-408-1,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
176494100,58304064,34,-,00-,0,1,1,1,1,2021-03-12 13:29:39.519000+00:00,db17bf95-bffc-4d59-bc02-383e5acd6fdc,2,"34,35","58304064,60033202",HD  75266,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
176551075,37864190,16,T,05,5,5,0,5,5,2020-03-02 21:43:43.540000+00:00,fd9b0bb8-c61c-4815-9ac7-edd89f9b19bc,2,"16,17","37864190,38694269",V* V389 And,T,EB*|**|V*|*,E,0.001191,3.0,389,B,0,V0389 And,T,EA,25.77827,0.010643,1.0,J233201.27+434923.8,https://asas-sn.osu.edu/variables/129247,-,GCAS,0.274,0.0,3.340365,4.0
176591772,31409121,6,-,02,2,3,1,5,5,2019-03-27 20:05:32.002000+00:00,f4c12e64-609f-465f-8ede-ae1e43760b60,3,"6,6,6","31409121,31409160,31409150",BD-05  1418,-,PM*|*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
176685457,60848560,35,T,00-,-2,1,3,4,4,2021-05-11 09:09:37.144000+00:00,cd35a1eb-1929-4fee-8d61-963ae98e3244,1,35,60848560,NGTS-9,-,*|IR,,,5.0,1546441,,0,NGTS-9,T,EP,4.43527,0.018152,1.0,,,-,,,,,
176718492,38695312,17,-,01,1,1,0,1,1,2019-12-08 09:28:44.234000+00:00,15971f5a-1d96-4fa8-aaaa-fe63c87c59f5,1,17,38695312,TYC 3641-1522-1,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
176737476,64619475,38,T,04,4,5,1,9,9,2021-07-31 21:11:47.437000+00:00,d2b339c5-3933-4e92-a80f-4393ec1fff78,1,38,64619475,CD-41 10221,-,*|IR,,,5.0,100910,B,0,ASAS J154303-4146.8,T,ED,41.522499,0.068764,1.0,J154303.02-414649.0,https://asas-sn.osu.edu/variables/415475,-,GCAS,0.455,0.0,0.358872,4.0
176752680,38686929,17,T,03,3,3,0,3,3,2019-12-16 19:03:20.915000+00:00,1448e996-4953-453b-ab8d-15edd131a7e8,2,"17,16","38686929,37866020",BD+43  4501,T,EB*|V*|*|IR,EA,,3.0,160581,B,0,V0683 And,T,EA,1.557415,0.100125,1.0,J233627.74+440726.7,https://asas-sn.osu.edu/variables/127019,-,VAR,0.288,0.0,2.649202,4.0
176762992,56962956,33,F,01,1,1,0,2,2,2021-02-14 04:57:52.357000+00:00,a82083b8-176e-4e6f-9ac9-40c119534165,1,33,56962956,V* V2765 Ori,F,RR*|RR*|Pu*|PM*|V*|*|IR,PULS,,5.0,78452,B,0,V2765 Ori,F,RRC,0.37441,0.039454,1.0,J055238.62-055133.9,https://asas-sn.osu.edu/variables/430208,F,RRC,0.998,0.3744015,0.982716,4.0
176772671,60058376,35,-,00-,-2,2,4,4,4,2021-04-24 14:29:02.571000+00:00,24792f0b-2535-4013-9ed1-d9cbab8d62da,1,35,60058376,2MASS J09301604-1850353,-,*|IR,,,3.0,,,,,-,,,,,,,-,,,,,
176774858,32621508,8,-,00-,0,2,2,3,3,2019-04-27 20:39:20.187000+00:00,37c234ad-d20e-417d-a461-491832683c40,2,"8,8","32621508,32621485",,-,,,,,,,,,-,,,,,,,-,,,,,
176775425,56961222,33,T,02,2,2,0,3,3,2021-02-16 00:25:01.111000+00:00,b0432526-4eeb-4ccc-9576-4cb9b7415836,1,33,56961222,CVSO 1975,T,EB*|TT*|TT*|*|IR|Y*?,EA,,1.0,,,,,-,,,,,J055255.72-004426.4,https://asas-sn.osu.edu/variables/423139,F,ROT,0.512,0.8589474,0.300847,4.0
176780116,52595562,30,-,04,4,4,0,5,5,2020-12-13 13:47:22.059000+00:00,c659a1e4-f051-4807-897d-84b201253819,2,"30,31","52595562,54452987",CD-35  1113,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
176796994,54451410,31,-,00-,-2,2,4,8,9,2021-01-16 15:52:41.206000+00:00,a01a77fc-954f-4748-bf55-a33aa1667459,1,31,54451410,CPD-32   349,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
176797766,54451479,31,F,01,1,1,0,1,1,2021-01-05 23:02:13.613000+00:00,ffe5cffc-8f81-44a3-bf76-78685f7cd876,2,"31,30","54451479,52578101",ASAS J031408-3446.4,F,RR*|Pu*|V*|RR*|*,PULS,0.001031,5.0,75236,B,0,BI For,F,RRC/BL,0.3124235,0.040602,1.0,J031408.29-344623.0,https://asas-sn.osu.edu/variables/146699,F,RRC,0.999,0.3124235,0.59547,4.0
176797815,54456209,31,-,07+,7,7,0,7,7,2021-01-09 19:05:46.022000+00:00,3ea14303-3977-4d3e-8d9b-2b5c712acb9f,2,"31,30","54456209,52570027",TYC 7023-570-1,-,*|IR,,,4.0,,,,,-,,,,,,,-,,,,,
176828796,30281086,4,T,01,1,1,0,2,2,2019-02-15 20:25:06.843000+00:00,e1d816dc-3cc9-4ccb-93ed-00a481febbfe,1,4,30281086,V* TZ For,T,EB*|SB*|V*|*|IR,,,5.0,14256,B,0,TZ For,T,EA/GS,75.6675,0.041616,1.0,J031439.78-353328.1,https://asas-sn.osu.edu/variables/146833,-,VAR,0.741,0.0,3.904833,1.0
176831592,54455352,31,-,05,5,5,0,7,8,2021-01-10 21:35:57.029000+00:00,548de79a-e0cc-42f1-b1eb-d288a0d12db7,1,31,54455352,HD  20405,-,PM*|*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
176854066,37871505,16,T,02,2,2,0,2,2,2019-11-06 13:11:09.654000+00:00,ad20c8ad-a035-40cd-baf7-dfaf55b91c8e,1,16,37871505,V* V392 And,T,EB*|**|V*|*|IR,EA,,3.0,392,B,0,V0392 And,T,EA,4.046275,0.038289,1.0,J233848.85+442447.4,https://asas-sn.osu.edu/variables/141213,-,VAR,0.267,0.0,2.447337,4.0
176871438,36020586,13,-,02,2,2,0,2,2,2020-02-25 21:58:52.822000+00:00,eb6bbca5-1bd6-4892-8947-bbc02f06dbce,2,"13,11","36020586,34478104",CD-74   324,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
176874062,56364105,32,-,05,5,5,0,5,5,2021-02-05 16:13:02.467000+00:00,706af98e-8a29-43f7-991c-b3d92d062197,12,"32,29,39,38,35,33,31,36,30,37,34,28","56364105,51626367,65558250,64598530,60063648,57000308,54443925,60853423,52623652,62783808,58288820,50589168",TYC 9189-349-1,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
176875333,30923855,5,-,00-,0,1,1,1,1,2019-03-06 17:39:07.063000+00:00,edf0a230-dc9d-47f0-9370-1675cc6c62bc,1,5,30923855,HD  50416,-,*|IR,,,5.0,,,,,-,,,,,,,-,,,,,
176910080,34106570,10,-,01,1,1,0,2,2,2020-04-03 12:12:07.275000+00:00,ec78f91c-499c-4eee-b1bb-d6dc2d4bff6d,1,10,34106570,,-,,,,,,,,,-,,,,,,,-,,,,,
