MAIN_ID,TIC_ID,Is_EB_SIMBAD,OTYPES,V__vartyp,angDist,Match_Score
1RXS J024946.0-382540,215258019,T,EB*|EB*|PM*|PM*|V*|*|IR|X|X,ED,,5
V* AT For,215336287,T,EB*|V*|*|IR,E,,5
V* FO Eri,215403644,T,EB*|V*|*|IR|X,,,5
TYC 8711-1330-1,215476661,-,*,,0.004114,5
HD 144555,215511795,-,Be*|Be*|Em*|*|*|IR,,,3
TYC 8710-1843-1,216128151,-,*,,0.001141,5
HD 147108,216190934,-,PM*|*|IR,,,5
HD 155510,216298844,-,*|IR,,,5
V* V399 Nor,216728030,T,EB*|V*|*|IR|X,EB,,5
HD 156173,216995338,-,*|IR|UV,,,5
2MASS J17194204-4615275,217182385,-,*|IR,,,1
V* V632 Sco,217279153,T,EB*|V*|EB*|*|IR|V*?,,,5
TYC 8342-412-1,218084836,-,*|IR,,,5
HD 157784,218152299,-,PM*|*|IR,,,5
HD 157921,218210467,-,*|IR|UV,,,2
TOI-519,218795833,-,PM*|*|IR,,,5
CD-33 14540,218928920,-,*|IR,,,5
BPS CS 22888-0045,218971976,F,WD*|RR*|*|IR,RRc,,5
TYC 7510-895-1,218980770,-,*|IR,,,5
ATO J124.7665-18.5659,218996233,T,*|EB?|IR,EA:,,5
LSPM J1449+6625,219011645,-,PM*|*|IR,,,1
V* V358 UMa,219033506,T,EB*|V*|*|EB?|EB?|IR,EW:,,5
RX J1756.2+6807,219092860,-,*|IR|X,,6e-06,5
TYC 4432-1096-1,219096494,-,*|IR,,,5
BD+70   971,219099807,-,*|IR,,,5
V* EX Dra,219107776,-,CV*|PM*|V*|*|IR|UV|X,E,,5
BD+69   966,219108314,-,*|IR,,,5
V* EF Dra,219109908,T,SB*|EB*|EB*|EB*|V*|**|SB*|*|IR|X,EW/KW,,4
BD+67  1048,219110898,-,*|IR,,,5
V* LP Dra,219117614,-,RS*|PM*|V*|*|IR|X,,,5
TYC 8092-491-1,219142791,-,PM*|*|IR,,,4
CD-51  1690,219145901,T,EB*|V*|**|*|IR|X,EC,,4
HD  41092,219154792,-,*|IR,,,5
CD-52  1413,219159290,-,*|IR,,,5
CD-52  1424,219164808,-,*|IR,,,5
V* CF Pup,219173590,T,Pe*|EB*|V*|*|IR,E,,5
V* AS Pic,219176881,T,EB*|EB*|EB*|EB*|V*|*|IR,EC,0.002236,5
TYC 8109-322-1,219181266,-,*|IR,,,5
UCAC4 357-060854,219187649,-,**|*|IR,,,2
UCAC4 353-062875,219189765,-,PM*|*|IR,,,5
TYC 8521-144-1,219201178,T,EB*|*|IR,,,5
V* V347 Pup,219203188,T,EB*|blu|V*|CV*|*|IR|X|gam,EA,,5
TYC 8114-653-1,219205407,-,*|IR,,,5
TYC 8110-608-1,219210314,-,*|IR,,,3
1RXS J061335.1-532329,219212899,-,*|IR|X,,,5
HD  43504,219213742,-,*|IR|UV,,,5
HD  26444,219220460,-,*|IR,,,5
V* AE Hor,219222201,T,EB*|V*|*|IR,Det,,5
CD-53   872,219226200,-,*|IR,,,5
HD  27211,219234021,-,*|IR|UV,,,5
* gam Dor,219234987,F,PM*|PM*|gD*|V*|*|IR|UV|X,,,5
HD  27476,219238496,-,*|IR|UV,,,5
TYC 8502-1226-1,219239945,T,PM*|EB*|*|IR,,,5
V* RR Cae,219244444,T,EB*|PM*|PM*|WD*|Er*|PM*|WD*|V*|*|IR|X,,,5
LP  792-60,219249241,-,PM*|PM*|LM*|*|IR,,,4
V* W Crt,219249305,F,RR*|Pu*|V*|*|IR|RR?,RRab,,5
HD  28166,219253008,-,**|*|IR,,,3
CRTS J042401.1-500625,219254827,T,EB*|*|IR,Ecl,,5
HD  28279,219256433,-,*|IR,,,5
Gaia EDR3 4782436776903676288,219257563,-,PM*|*,,0.002675,3
V* CP Ind,219308281,T,EB*|V*|*|IR|V*?,,,3
CD-55  8799,219317273,F,Ro*|V*|*|IR|X,rot,,5
UCAC4 171-209209,219322317,T,EB*|*|*|IR,,0.002981,5
CD-56  8502,219328400,-,PM*|**|*|IR,,,3
2MASS J23361152-5541557,219335219,-,*|G|IR|X,,,5
V* AC Tuc,219338651,T,EB*|V*|*|IR,,,5
HD  32226,219345200,-,PM*|*|IR,,,5
V* VW Pic,219346326,T,EB*|V*|**|*|IR|UV,EW,,3
V* X Pic,219373406,T,EB*|V*|*|IR,E,,5
RX J0508.1-5316,219389540,F,Ro*|V*|*|IR|X,rot,,5
HD 273918,219403686,-,*|IR,,,3
HD  34542,219406747,-,*|IR,,,3
2MASS J05162835-5331386,219411071,-,PM*|PM*|*|IR,,,5
CD-51  1435,219414666,-,PM*|*|IR,,,5
TYC 8093-960-1,219421171,-,SB*|*|IR,,,5
HD 273953,219421728,-,*|IR,,,5
HD  35212,219423302,-,*|IR,,,5
HD  35139,219423316,F,Ro*|V*|*|IR|X,rot,,5
HD  35266,219424956,-,*|IR,,,5
BD+75   515,219435542,-,**|*|IR,,,2
UCAC4 336-064266,219443424,-,*|IR,,1e-06,5
BD+75   518,219460036,-,**|*|IR,,,4
TYC 4409-1624-1,219467777,-,*|IR,,,5
TYC 3067-941-1,219474870,-,*|IR,,,5
NSVS   5214334,219494344,T,EB*|*|EB?|IR,EW:,,5
V* V1185 Her,219517559,T,EB*|EB*|EB*|**|V*|*|IR,EW,,4
HD  89103,219614759,-,*|IR|UV,,,5
HD  76289,219695422,-,*|IR,,,5
HATS-1,219698950,-,*|IR,,,5
HD 111458,219699532,T,EB*|V*|*|IR|X,ED,,5
V* FX UMa,219707463,T,EB*|V*|*|IR|UV,,,5
BD+75   563,219734109,-,PM*|*|IR,,,5
BD+64  1110,219737890,-,*|IR,,,5
V* BX Dra,219738202,T,EB*|SB*|V*|RR*|*|IR,E,,5
CRTS J160742.1+615457,219739347,T,EB*|V*,SIN,146.096448,1
HD 145603,219739405,-,*|IR,,,5
V* V347 Dra,219740742,T,RS*|EB*|V*|*|IR|X,,,4
LINEAR 18335572,219747045,T,EB*|EB*|*|EB?|IR,EA:,,5
RX J1724.4+6412,219750638,T,EB*|EB*|**|*|IR|X,EW,,4
FBS 1726+618,219756421,-,blu|*|IR,,,5
BD+61  1666,219760176,-,*|IR,,,5
HD 159464,219761825,-,*|IR,,,5
TYC 4199-601-1,219763163,-,*|IR|X,,,5
BD+65  1194,219765652,-,PM*|*|IR,,,5
TYC 4203-912-1,219771660,-,*|IR,,,2
TYC 4203-87-1,219788401,-,*|IR|X,,,5
HD 160934,219790151,F,Er*|Er*|**|PM*|*|IR|UV|X,,,3
BD+61  1692,219794415,-,*|IR,,,5
BD+63  1372,219795383,-,*|IR,,,5
TYC 4200-602-1,219807735,-,*|IR,,,5
BD+65  1214,219809247,-,*|IR,,,5
TYC 4204-1397-1,219817433,-,*|IR,,0.001754,5
UCAC4 764-048436,219821826,-,*|IR,,,5
V* V354 UMa,219823570,T,EB*|V*|*|IR|X,?,,5
G 177-45,219824489,F,Er*|PM*|PM*|**|PM*|Er*|*|IR|X,Rot,,1
V* EM Boo,219840749,T,EB*|**|V*|*|X,,0.076439,2
V* GN Boo,219843981,T,EB*|**|V*|*|IR,EW,,3
TYC 4421-2308-1,219852584,-,*|IR,,,5
BD+69   898,219859691,-,**|*|IR|X,,,2
BD+71   831,219860549,-,**|*|IR|X,,,5
HD 157026,219865895,-,*|IR,,,5
BD+67  1004,219872479,-,V*|*|IR,,,5
TYC 4210-987-1,219872948,-,*|IR,,,5
BD+67  1010,219877043,-,*|IR,,,5
UCAC4 790-026094,219879302,-,*|IR,,,5
BD+69   919,219880891,-,*|IR,,,3
BD+70   928,219882262,-,*|IR,,,5
TYC 4421-47-1,219893380,-,*|IR|X,,,5
HD 159812,219893630,-,*|IR,,,5
V* AU Dra,219900027,T,EB*|V*|*|IR,E,,5
V* V340 Vel,219912046,T,EB*|V*|**|*|IR,,,5
TYC 8399-1397-1,219927211,-,*|IR,,,5
HD 193677,219967673,F,Ro*|V*|*|IR|UV|X,rot,,5
CD-51   480,219982811,-,*|IR,,,5
HD  12241,219984354,-,**|V*|*|IR|X,E,,1
CD-53   385,219989145,-,*|IR,,,5
TYC 8048-603-1,219997884,-,*|IR,,,5
CD-54   454,219998089,-,*,,0.065564,2
TYC 8045-967-1,220015845,-,SB*|*|IR,,,5
V* TT Pic,220035931,F,V*|a2*|*|IR|UV|X,,,3
V* SU Pic,220042007,T,EB*|V*|*|IR,E,,5
TYC  741-1565-1,220082557,T,EB*|*|IR,,,5
HD 121699,220103183,-,*|IR,,,5
TYC  158-565-1,220113185,-,*|IR,,,5
HD 260023,220114146,-,*,,0.003049,3
TYC  733-820-1,220138204,-,*|IR,,,5
V* V907 Mon,220275894,T,EB*|V*|*|IR,,,5
HD  89766,220359766,-,*|IR,,,4
V* EI Tuc,220388567,T,EB*|V*|*|IR,,,5
CD-59   866,220389612,-,*|IR,,,5
CD-57   931,220391605,-,*|IR,,,5
CD-58   963,220397947,-,*|IR,,,5
CD-55   937,220399619,-,*|IR,,,5
HD  29877,220401810,-,*|IR|UV,,,5
HD  29781,220402024,-,*|IR,,,5
CD-57   956,220402290,-,*|*|IR,,,5
V* BD Dor,220402294,T,EB*|V*|*|IR|V*?,Ecl,,5
TYC 8509-347-1,220403443,-,*|IR,,,5
HD  30003B,220405048,-,PM*|**|*|IR,,,5
CRTS J044114.4-550554,220406743,T,EB*|EB*|*|IR,Ecl,,2
CPD-56   716,220410559,-,PM*|*|IR,,,5
CD-58   990,220411074,-,*|IR,,,5
HD  30362,220411786,-,*|IR,,,5
CD-57   980,220412239,-,*|IR,,,5
CD-54   942,220416446,-,*|IR,,,5
HD  30596,220416736,-,*|IR,,,5
HD  30852,220420534,-,**|*|IR,,0.004728,5
CD-58  1013,220422226,-,*|IR,,,5
CD-56  1020,220427527,-,*|IR,,,5
APMPM J0452-5819,220429097,-,PM*|*|BD?|IR,,,1
CD-57  1019,220429378,-,*|IR,,,3
V* AN Dor,220430912,T,EB*|EB*|V*|*|IR|UV|X,,,3
CD-56  1032A,220433363,F,Er*|PM*|Er*|**|PM*|V*|*|IR,,,5
CD-56  1032B,220433364,F,Er*|PM*|PM*|Er*|Er*|PM*|**|*|IR|UV|X,,,1
UCAC4 163-004947,220435095,-,*|IR,,,5
CD-59   944,220435980,-,PM*|*|IR,,,5
HD  31746,220436223,-,PM*|*|IR|UV|X,,,5
Gaia EDR3 5365227005339893760,220440079,-,PM*|*,,0.000748,5
CD-59   949,220453894,-,*|IR,,,5
CD-55  1022,220456095,-,*|IR,,,3
HD  32065,220456828,-,PM*|*|IR|UV,,,5
HD  32208,220459128,-,PM*|*|IR|UV,,,3
CD-59   976,220474209,-,PM*|*|IR|X,,,4
UCAC4 170-005256,220475245,-,*|IR,,,5
HD  32847B,220476532,-,PM*|**|*|IR,,,5
HD  32985,220478230,-,*|IR,,,5
HD  32947,220478950,-,*|IR,,,5
CD-55  1044,220480048,-,*|IR,,,5
V* EE Tuc,220492758,F,PM*|PM*|gD*|V*|*|IR|UV,,,5
HD 218272,220507474,-,PM*|*|IR,,,5
V* YY Tuc,220512467,F,RR*|V*|*|IR|RR?,RRab,,5
V* WZ Hor,220521199,T,SB*|PM*|EB*|V*|SB*|*|IR,,,5
UCAC4 122-002454,220523369,-,PM*|*|*|*|IR,,,3
TYC 8865-1478-1,220523550,-,*|IR,,,5
CPD-64   205B,220538513,-,PM*|**|*|IR,,,5
HD  18600,220555048,-,*|IR,,,5
HD  19524,220567625,-,*|IR,,,5
TYC 8863-203-1,220568520,-,*|IR,,,5
TYC 8860-1480-1,220569051,-,*|IR,,,3
HD  19745,220570421,-,TT*|*|IR,,,5
UPM J0537-4240,220617943,-,*|IR,,,5
HD  90086,220628997,-,*|IR|UV,,,5
CD-54  6763,220962774,-,*|IR,,,5
L  266-196,220978100,-,WD*|PM*|*|IR,,,5
TYC 8724-703-1,221849528,-,*|IR,,,5
2MASS J16404503-5525364,222173967,-,PM*|PM*|*|IR,,,5
HD 147373,222945452,-,PM*|**|*|IR|X,,,5
UCAC2  14533071,224279805,-,*|IR,,,5
SIPS J2345-4020,224283342,-,PM*|PM*|*|IR,,,5
V* SX Phe,224285325,F,SX*|dS*|PM*|PM*|V*|PM*|*|IR|UV,,,5
TYC 3837-955-1,224299764,-,*|IR,,,5
HD 138868,224306020,-,*|IR|X,,,5
2MASS J15333598+5920451,224308601,-,PM*|*|IR,,,5
TYC 2582-1878-1,224327878,-,*|IR,,,5
LINEAR 19094718,224328133,T,EB*|EB*|V*|*|EB?|IR,EW:,,2
HD 238633,224596075,-,*|IR,,,5
[DCO2008] T-Dra0-03021,224602502,T,EB*|EB*|*|IR,E,,5
TYC 3898-343-1,224604423,-,*|IR,,,5
[DCO2008] T-Dra0-00919,224605072,T,EB*|V*|EB*|*|IR,LPV:,,5
HD 238647,224605859,-,*|IR,,,5
[DCO2008] T-Dra0-07116,224606205,T,EB*|EB*|*|IR,E,,5
HD 154689,224607716,-,*|IR|UV,,,5
TYC 7865-122-1,224999504,-,*|IR,,,5
HD 136246,225797367,-,*|IR|UV,,,5
HD 136083,225801957,-,**|*|IR,,,5
UCAC2  26135561,228383334,F,Ro*|*|IR,rot,,5
UCAC4 371-187025,228507250,-,**|*|IR,,,2
CD-26  9410,228760807,-,PM*|*|IR,,,4
TYC 6701-343-1,228840847,-,PM*|*|IR,,,5
BPS CS 30337-0074,229050493,-,HS*|blu|*|IR|UV,,,5
V* W PsA,229057817,T,EB*|V*|*|IR,E,,5
V* VX PsA,229058393,-,PM*|V*|*|IR|LP?,,,5
HD 217305,229067055,-,*|IR,,,5
BD-19   849,229076808,-,*|IR,,,5
HD  29073,229079718,-,PM*|*|IR,,,5
1SWASP J043536.13-005226.5,229082842,T,EB*|EB*|V*|*|EB?|IR,EW:,0.022243,3
TYC 4742-935-1,229084277,-,*|IR,,,5
CD-44   351,229092618,-,PM*|*|IR,,,4
HD   7706,229092982,-,PM*|*|IR,,,5
UCAC2  10553072,229115650,-,*|IR,,,5
UCAC4 194-001569,229141709,-,*|IR,,,5
WT 50,229142295,-,PM*|PM*|*|IR,,,5
CD-50   485,229143092,-,*|IR,,,5
TYC 8047-846-1,229145160,-,*|IR,,,3
UPM J0148-5201,229147247,-,PM*|LM*|PM*|*|*|IR,,,4
HD  11184,229147944,-,*|IR,,,5
CD-53   361,229153733,-,*|IR,,,5
HD  11667,229154157,-,**|V*|*|IR,,,5
V* V1626 Ori,229178824,T,EB*|V*|*|IR,,,5
2MASS J06323557+0606145,229298443,-,PM*|*|IR,,,5
HD 259597,229356387,-,Be*|Be*|Be*|Em*|*|IR|UV,,,3
BD+08  1396,229384040,-,PM*|*|IR,,,5
HAT-P-59,229400092,-,*|IR,,,5
BD+61  1869,229400643,-,*|IR,,,5
TYC 4230-1371-1,229411011,-,*|IR,,,5
BD+62  1728,229412873,-,*|IR,,,5
TYC 4234-1849-1,229436791,-,*|IR,,,2
BD+65  1372,229443132,-,*|IR,,,3
BD+62  1735,229444776,-,*|IR,,,5
V* BL Dra,229461186,T,EB*|**|V*|*|IR,EW,,3
TYC 4238-1996-1,229472460,-,*|IR,,,1
RX J1942.1+6546,229480487,F,Ro*|**|V*|*|IR|X,rot,,5
TYC 4242-1413-1,229480555,-,*|IR,,148.922365,1
TYC 4239-882-1,229481183,-,*|IR,,,5
TYC 4231-1730-1,229495981,-,SB*|V*|*|IR,,,3
TYC 4239-1136-1,229510866,-,*|IR,,,3
UCAC4 800-021687,229535724,-,PM*|*|IR,,0.001509,5
BD+71   642,229537733,-,*|IR,,,5
HD 131358,229538190,-,*|IR|UV,,,5
[GGM2006]  1031676,229538448,T,EB*|EB*|**|*|IR,EW,,5
HD 142899,229554322,-,PM*|*|IR,,,5
1SWASP J160156.04+202821.6,229573710,T,EB*|EB*|V*|*|EB?|IR,EW:,,5
BD+75   654,229582807,-,*|IR,,,5
BD+72   823,229585356,T,EB*|PM*|V*|*|IR|X,ED,,5
BD+72   824,229585365,-,*|IR,,,5
TYC 4437-1364-1,229585542,-,*|IR,,,3
1RXS J180730.1+753116,229588059,-,*|IR|X,,0.0,5
TYC 4574-758-1,229595368,-,*|IR,,,5
BD+74   764,229608606,-,*|IR,,,4
1RXS J183627.4+715311,229640059,-,*|IR|X,,,5
TYC 4426-449-1,229674823,-,*|IR,,,5
HD 153845,229676244,-,*|IR|UV,,,5
V* CV Dra,229687624,T,EB*|EB*|V*|*|IR,EW,,5
TYC 3896-971-1,229687631,-,*|IR,,,5
RX J1832.0+7002,229706827,-,**|*|IR|X,,,1
LSPM J1835+6955,229715654,-,PM*|*|IR,,,5
UCAC4 801-026440,229715760,-,*|IR,,,5
TYC 4430-845-1,229745895,-,*|IR,,,5
HD 174078,229747270,-,*|IR,,,5
UCAC4 782-028671,229750058,-,**|*|IR,,,5
BD+69  1000,229751802,-,*|IR|X,,,5
HS 1843+6953,229751806,-,HS*|blu|*|*|IR|UV,,,5
BD+71   907,229752395,-,*|IR,,,5
TYC 4227-168-1,229766985,-,*|IR,,,5
V* BF Dra,229776076,T,EB*|SB*|V*|*|IR,E,,5
TYC 4431-1238-1,229776723,-,PM*|*,,0.003561,5
HD 175656,229777486,-,PM*|*|IR,,,3
HD 176433,229784742,-,*|IR,,,5
* ups Dra,229786139,-,SB*|PM*|SB*|*|IR|UV,,,5
LP   72-176,229788204,-,PM*|*|IR,,,5
TYC 4228-532-1,229789168,-,*|IR,,,3
Qatar 10,229791084,-,*|IR,,,5
HS 1857+7127,229791903,-,CV*|*|IR,,,5
V* EE Dra,229793060,F,V*|a2*|*|IR|UV|X,,,5
BD+66  1149,229795273,-,*|IR,,,5
Gaia DR2 6460599040547767168,229802010,-,PM*|*,,,5
* kap01 Ind,229804573,T,SB*|V*|SB*|EB*|*|IR|UV|X,EB :,,3
ASAS J232857-6802.4,229807000,F,Ro*|PM*|Er*|V*|*|*|*|*|IR|X,rot,,5
UNSW-V 720,229808144,T,EB*|V*|*|IR,EA,,3
UCAC4 090-009221,229810745,-,*|IR,,1e-06,5
UCAC4 330-068649,229811538,-,*|IR,,,5
HD 114994,229814009,-,*|IR,,,3
BD-20  2827,229864787,-,PM*|*|IR,,,5
HD 115124,229889119,-,*|IR,,,2
BD+60  1897,229910234,-,*|IR,,,5
TYC 4217-1525-1,229910322,-,*|IR,,,5
TYC 4217-750-1,229910746,-,*|IR,,,5
V* XZ Dra,229913521,F,RR*|V*|*|IR|RR?,RRab,,5
1RXS J191035.4+635611,229914020,-,*|IR|X,,,5
BD+64  1333,229938859,-,PM*|*|IR,,,5
TOI-1642,229940491,-,*|IR,,,5
UCAC4 766-052610,229945262,-,PM*|*|IR,,,5
RX J1914.2+6151,229949340,-,*|IR|X,,,5
HD 181142,229954300,-,*|IR|UV,,,5
HD 181799,229966103,-,*|IR|UV,,,5
BD+61  1848,229977160,-,*|IR,,,5
TYC 4225-508-1,229979731,-,*|IR,,,3
BD+65  1354,230005512,-,*|IR|LP?,LPV?,,5
UCAC4 759-051992,230017324,-,**|*|IR,,,5
TYC 4411-952-1,230063769,-,*|IR,,,5
TYC 4414-1454-1,230065962,-,*|IR,,,4
BD+70   870,230069712,-,*|IR,,,5
AG+67  698,230079079,-,PM*|*|IR,,,5
TYC 4422-322-1,230079674,-,PM*|*|IR,,,5
BD+68   871,230081904,-,*|IR,,,5
HD 148941,230085290,-,**|*|IR|UV|X,,,5
RX J1627.1+6626,230086683,F,Ro*|V*|*|*|IR|X,rot,,5
LSPM J1626+6608E,230086768,-,PM*|**|*|IR,,,5
TOI-1176,230088370,-,*|IR,,,5
BD+69   851B,230088977,-,**|*|IR,,,5
LP   43-50,230090756,-,PM*|PM*|*|IR,ROT,,1
LP   69-382,230113327,-,PM*|PM*|*|IR,,,1
TYC 4196-977-1,230113841,-,*|IR,,,5
TYC 4420-127-1,230114503,-,*|IR,,,5
HD 150631,230115455,-,**|*|IR|X,,,5
TYC 4420-467-1,230117419,-,PM*|*|IR,,,5
TYC 4420-2719-1,230125546,-,*|IR,,,5
BD+69   869,230128292,-,*|IR,,,5
UCAC4 802-023628,230130613,-,PM*|*|IR,,,5
RX J1648.9+6920,230131630,-,*|X,,8.890025,1
TYC 4423-128-1,230134656,-,*|IR,,,5
HD 153058,230136491,-,**|*|IR|UV,,,5
TYC 1513-884-1,230221493,-,*|IR,,,5
BPS BS 16542-0030,230222657,T,EB*|EB*|*|IR,ELCVn,,5
NAME TrES-Her0-07621,230225513,T,EB*|*|IR,,,5
V* V387 Her,230233157,T,EB*|EB*|V*|*|EB?|IR,E,,5
ASAS J180735+2239.8,230273344,T,EB*|V*|*|IR,EW,,5
UCAC4 768-050197,230375747,-,*|IR,,,5
HD 177929,230382377,-,*|IR,,,5
StKM 1-1676,230386284,-,PM*|**|PM*|*|IR|X,,,3
TYC 4216-129-1,230389489,-,*|IR,,,5
HD 238984,230390644,-,*|IR,,,5
V* V505 Cyg,230478637,T,EB*|V*|*|IR,E,,5
2MASS J20305998+3203095,230530979,T,EB*|*|IR,,,5
HD 177776,230953115,-,*|IR|UV,,,5
CD-54  8168,230955191,F,Ro*|PM*|V*|*|IR|X,rot,,5
HD  10270,230983365,F,dS*|**|V*|*|IR,,,5
HD  10269,231005004,-,PM*|*|IR|UV,,,5
HD  10720,231010756,F,PM*|Ro*|PM*|PM*|V*|**|*|IR,BY:,,5
HD  10896,231013337,-,*|IR,,,5
2MASS J01504543-5716488,231020924,-,PM*|*|*|*|IR,,,5
TYC 8482-1093-1,231021709,-,PM*|*|IR,,,5
HD  11574,231022037,-,*|IR,,,5
HD  11913,231046921,-,*|IR,,,5
V* FG Eri,231048083,F,dS*|dS*|V*|*|IR|UV,,,5
2MASS J01575499-5430367,231050794,F,Er*|*|IR,,,5
TYC 8485-568-1,231053092,-,*|IR,,,4
2MASS J02013900-5948345,231057252,-,PM*|*|*|IR,,,5
HD  12950,231061733,F,El*|*|IR,Ell,,5
HD  13109,231063724,-,*|IR,,,5
TYC 9154-1957-1,231072998,-,*|IR,,,5
TYC 8875-1105-1,231075361,-,*|IR,,,5
UCAC4 116-004160,231081369,-,*|IR,,,2
HD 270567,231093356,-,*|IR|IR,,,5
TYC 9154-1259-1,231097153,-,*|IR,,,5
HD  29795,231098685,-,*|IR,,,5
TYC  159-2754-1,231181723,-,*|IR,,,5
HD 262713,231187592,-,Em*|*|IR,,,3
HD 209161,231239894,-,*|IR,,,5
TYC 8445-602-1,231262738,-,*|IR|X,,,5
CD-48 14180,231269245,-,*|IR,,,5
HD  17577,231275247,T,PM*|EB*|*|IR,,,5
CD-53   570,231279823,-,PM*|PM*|PM*|V*|*|IR|UV|UV,,,5
CD-54   583,231286960,-,PM*|*,,0.001837,5
UCAC4 196-002754,231292500,-,PM*|*|IR,,0.00102,5
CD-49   819,231293332,-,*|IR,,,5
TYC 8492-383-1,231296904,-,*|IR,,,3
Gaia EDR3 3206698385074129792,231311328,-,*|Y*?,,0.001985,3
TYC 5992-3667-1,231385280,-,*|IR,,,5
TYC 6577-1089-1,231514405,-,*|IR,,,3
CD-25  6169,231529621,-,*|IR,,,5
TYC 6582-973-1,231604266,-,*|IR,,,5
EC 21049-5649,231629787,T,**|HS*|EB*|*|*|UV,Ecl,0.001657,3
TYC 8797-638-1,231630283,-,PM*|*|IR,,,5
CRTS J211019.3-575045,231632224,F,dS*|*|IR,DS,0.0,5
2MASS J21100614-5811483,231632372,-,PM*|*|*|*|IR,,,5
HD 202027,231665881,-,*|IR|UV,,,5
HD 214468,231707840,-,*|IR,,,5
HD 220790,231709307,-,HB*|PM*|*|IR,,,5
EC 23257-5443,231712886,-,HS*|*|UV,,0.001191,3
V* AN Tuc,231714759,T,EB*|V*|*|IR,EA,,5
CD-51  1471,231720407,F,Ro*|V*|*,rot,0.024438,3
CD-53  1174,231720749,-,*|IR,,,5
CD-53  1184,231725460,-,*|IR,,,5
TYC 8519-484-1,231810586,-,*|IR,,,5
CRTS J054241.6-531635,231810776,T,EB*|*|IR,Ecl,,5
CRTS J054549.1-480220,231822771,T,EB*|*|IR,EA,,3
CPD-63   121B,231828370,F,Ro*|V*|*|X,rot,0.05723,1
TYC 8856-529-1,231833061,-,PM*|*|IR,,,5
CD-66    80,231840927,-,*|IR,,,5
V* BM Hyi,231844926,F,V*|a2*|*|IR|UV,,,5
TYC 8853-593-1,231845963,-,*|IR,,,5
V* DH Hyi,231851620,T,EB*|V*|*|IR,,,5
RX J0152.9-6329,231857003,-,PM*|PM*|*|*|IR|X,,,3
Gaia EDR3 4901711454686667008,231907750,-,*,,0.00364,3
UPM J0027-6157,231910539,-,PM*|*|*|*|IR,,,5
TYC 8841-712-1,231913345,-,*|IR,,,5
UCAC4 137-000439,231914259,-,PM*|**|*|*|IR|X,,,0
CD-46  2247,231921891,T,EB*|V*|*|IR|X,ED,,5
CD-45  2359,231922417,T,EB*|V*|*|IR,,,5
CRTS J061150.8-451943,231922739,T,EB*|EB*|V*|*|IR,Ecl,,5
CRTS J061253.1-473522,231928131,T,EB*|EB*|*|IR,Ecl,,5
HD  43453,231937496,-,*|IR,,,5
TYC 7624-453-1,231945296,-,*|IR,,,5
TYC 7624-389-1,231945429,-,*|IR,,,5
TYC 8102-388-1,231968441,-,*|IR,,,5
TYC 7625-1710-1,231969683,-,*|IR,,,5
TYC 8102-960-1,231972938,T,EB*|*|IR,,,5
V* TW Pup,231973885,T,EB*|V*|*|IR,EA,,3
TYC 8103-2061-1,232020501,-,*|IR,,,5
TYC 8103-1339-1,232024450,-,*|IR,,,5
HD  45449,232029016,-,*|IR,,,5
EBLM J0625-43,232030067,T,EB*|*,,0.001689,3
CD-45  2548,232052561,-,*|IR,,,3
V* EK Tuc,232063593,T,EB*|V*|*|IR,,,2
UCAC4 091-004546,232069784,-,*|IR,,1e-06,5
TYC 9143-577-1,232073646,-,PM*|*|IR,,,5
HD  12087,232076433,-,*|IR,,,3
HD  12634,232083010,-,**|*|IR,,,5
HD  40935,232132603,-,*|IR|UV,,,1
HD  40964,232132679,-,**|*|IR|UV,,,5
UCAC4 455-013690,232133716,-,*|IR|Y*?,,,5
TYC  138-728-1,232162353,-,*|IR,,,5
TYC  142-1851-1,232185093,-,SB*|*|IR,,,2
TYC  139-878-1,232402456,-,*|IR,,,5
BD+77   492,232524483,-,*|IR,,,3
V* GM CVn,232527356,T,EB*|**|V*|*|IR,EW,,5
TYC 3502-2072-1,232568235,-,PM*|*|IR,,,5
V* V1195 Her,232570970,F,RR*|RR*|RR*|Pu*|RR*|V*|*|IR,PULS,,5
V* GG Dra,232572560,T,EB*|**|V*|*|IR,,,5
BD+64  1182,232608947,-,*|IR,,,5
UCAC4 766-048830,232612416,-,PM*|*|IR,,,5
TYC 4202-1206-1,232616287,-,*|IR,,,5
TYC 3914-481-1,232617358,-,*|IR,,,5
TYC 3910-1386-1,232617923,-,PM*|*|IR,,,5
TYC 3906-1026-1,232620511,-,*|IR,,,5
HD 164025,232629077,-,SB*|PM*|PM*|SB*|*|IR|X,,,5
TYC 3914-176-1,232632979,-,*|IR,,,5
TYC 3906-474-1,232634196,-,*|IR,,,5
1SWASP J175758.92+550607.7,232634683,F,BY*|V*|*|IR|X,BY,,5
TYC 3926-1282-1,232641326,-,*|IR,,,5
HD 234707,232643392,-,*|IR,,,2
V* MT Dra,232649837,-,CV*|V*|*|IR|X,,,1
TYC 3918-1522-1,232651349,-,*|IR,,,5
HD 238942,232680387,-,*|IR,,,5
HD 174879,232681393,-,*|IR|UV,,,5
TYC 2691-1494-1,232859412,-,*|IR,,,5
BD+69   688,232965249,-,PM*|SB*|*|IR,,,4
HD 115849,232971368,-,PM*|V*|*|IR|X,,,5
TYC 4422-1345-1,233005602,-,*|IR,,,5
V* R UMi,233006012,-,LP*|Mas|V*|*|IR,SRB,,5
