OID,n_OID,V,Name,TIC_ID,Is_EB,Type,Period,angDist,Match_Score
1528515,,0,ASASSN-V J191207.58+580924.3,284358867,F,ROT,0.801589,0.012332,1
161773,B,0,V0423 Dra,284364590,T,EA,1.21742,0.078266,1
621185,B,0,SERIV 113,284457791,T,EA,2.3587907,0.040309,1
300543,B,0,ASAS J131507+4402.6,284595199,T,EA,3.4727,0.023363,1
227113,,0,NSVS 1668257,284603152,T,EW,0.45191339,1.113777,1
82792,B,0,ASAS J071626+0548.8,284613090,T,EA,11.554677,0.057629,1
623687,B,0,HD 127029,284628247,-,VAR,3.9308,1.420136,1
1507990,,0,ASASSN-V J115645.77+572305.2,284660677,F,ROT,0.789841,0.007418,1
136132,B,0,V1234 Tau,284703623,T,EW,0.387939,0.046804,1
77004,B,0,ASAS J050654+0606.9,284789252,-,MISC,6.544532,0.089678,1
280987,B,0,ASAS J050731+1010.7,284794780,F,ROT,1.26,0.063156,1
77045,B,0,V1847 Ori,284863911,T,EW,0.342771,0.038489,1
130161,B,0,NSVS 2911803,284890361,T,EB|EW,0.336356,1.684034,1
6636,B,0,OR Cas,284925600,T,EA/SD,1.2457088,0.088433,1
37249,B,0,DW UMa,285019418,T,NL/VY+E,0.1366065324,0.049107,1
160187,B,0,BX Tri,285181196,T,EW,0.1926347,0.160148,1
38941,B,0,NSV 317,285339013,T,EB,1.9165,0.008911,1
15647,B,0,V0836 Her,285392907,T,EA,8.4645,0.055899,1
96909,B,0,ASAS J134359+0209.1,286036831,T,RRC|EC,0.315967,0.060579,1
130054,B,0,NSVS 2753237,286169068,T,EB|EW,0.41461,1.506522,1
130055,B,0,NSVS 2800224,286169292,T,EB|EW,0.440437,1.422692,1
95031,B,0,ASAS J122902-2615.4,286191384,T,ED,3.612093,0.073425,1
93264,B,0,ASAS J112145-0850.2,286310830,T,EA,8.368846,0.089291,1
93264,B,0,ASAS J112145-0850.2,286310836,T,EA,8.368846,69.56174,1
138754,B,0,ROTSE1 J172132.42+295145.6,286338346,T,EW,0.37327212,0.044497,1
15759,B,0,V0948 Her,286380389,T,EA,1.27519,0.025547,1
174587,B,0,NSVS 1895268,286566392,T,E,1.44615,0.325917,1
269216,B,0,HD 87118,286852895,F,GDOR,1.87477,0.056432,1
21399,B,0,V0913 Oph,286968775,T,EA/SD,1.9173304,0.043764,1
45321,B,0,NSV 6697,287030601,F,RS,5.21404,0.062922,1
92524,B,0,ASAS J105745-1527.1,287077351,T,ED,3.041627,0.028858,1
300566,B,0,ASAS J165314+7016.0,287085893,T,EB,0.93511,0.059473,1
37154,B,0,XY UMa,287095354,T,EB/DW/RS,0.478994587,0.040795,1
1540771,,0,PMAK V48,287151976,T,EA+BY+UV,1.56764,0.029218,1
74070,B,0,ASAS J011612-0659.6,287174076,T,EW,0.32474645,0.018946,1
9097,B,0,TT Cet,287175225,T,EW/KE:,0.485952,0.049195,1
105230,B,0,V1402 Her,287256222,T,EA,0.587301,0.083338,1
15081,B,0,LV Her,287321618,T,EA/D,18.4359348,0.081041,1
55866,B,1,NSV 17431,287327575,-,,,0.259927,1
42575,B,0,AB Vol,287351976,T,EA,1.92193,0.227744,1
841004,,0,ASASSN-V J080959.10-765720.9,287355511,T,EA,4.5535,0.010417,1
184403,B,0,ASAS J052927-6852.0,287405060,F,ROT,2.613,0.088094,1
96122,B,0,ASAS J131438-4727.7,287669537,T,ED,1.295078,0.017558,1
281376,B,0,ASAS J121858-5737.1,287794816,F,ROT,1.0684,0.057066,1
843802,,0,ASASSN-V J084815.56-741854.7,287977499,-,VAR,,0.014318,1
300492,B,0,ASAS J063214-1433.0,288003192,F,ROT,0.67518,0.126519,1
840829,,0,ASASSN-V J090251.27-775934.7,288059360,T,EA,3.002,0.009653,1
300570,B,0,ASAS J173038+7855.8,288312840,F,ROT,0.75895,0.257764,1
1546125,,0,PMAK V68,288346083,T,EA,50.0767,0.057032,1
130186,B,0,NSVS 1125174,288391801,T,EB|EW,0.390585,0.295652,1
2213546,,3,KELT KC21C13259,288434140,T,EA,2.710148,0.209362,1
44927,B,0,EN CVn,288434781,T,EA,6.33463,0.007418,1
130297,B,0,V3091 Cyg,288778712,T,EB,0.498923,0.047005,1
284725,B,0,HAT-197-0003609,288843874,-,VAR,1.167939,0.148041,1
410260,B,0,1SWASP J182625.19+412014.5,288882010,T,EA,2.592421,0.021774,1
55977,B,0,NSV 17542,289010814,F,SR,,0.005314,1
144261,B,0,V1110 Cas,289044378,T,EA,24.85,0.035125,1
137951,B,0,V0653 Lyr,289166536,T,EW,0.468816,0.042242,1
18446,B,0,V0406 Lyr,289370888,T,EW/KE,0.8607794,0.916167,1
18206,B,0,EW Lyr,289379110,T,EA/SD,1.9487288,0.027853,1
1547570,,0,PMAK V74,289564387,T,EA+ROT,0.912552,0.029848,1
9177,B,0,CF Cet,289625050,F,SRB,,0.055346,1
356656,B,0,[HHR2012] J155600.9-515337,289691552,-,VAR,,0.118929,1
281267,B,0,ASAS J094454-1220.7,289706625,F,ROT,0.4417,0.125315,1
2213497,,3,KELT KS22C030007,289736404,T,EA,4.031389,0.575011,1
1547331,,0,HATS-13,289793076,T,EP,3.0440499,0.017436,1
629238,B,0,WISE J104358.6-115847,289801742,T,EA,1.3896747,0.108776,1
10757,B,0,VZ Crt,289912168,F,SPB:,2.7575,0.032862,1
55354,B,1,NSV 16919,289947843,-,VAR:,,0.753854,1
2213451,,3,KELT KC26C21290,289949453,T,EA,13.21767,0.018501,1
42378,B,0,NR Cam,289969374,T,EW/KW,0.255885,0.069827,1
555310,B,0,PTFS1607v,289970992,T,EA/EL,0.7198355,0.090938,1
2213782,,0,HD 10220,289991695,T,EA,,0.038746,1
243943,B,0,KID 12157987,290032774,T,EA,0.577866,0.157706,1
137430,B,0,V2364 Cyg,290034099,T,EW,0.5921376,0.077856,1
11673,B,0,V0753 Cyg,290035575,T,EA,0.952377636,0.066219,1
18808,B,2,CC Mic,290049697,-,CST,,1.234789,1
440934,B,0,GDS_J1341125-593156,290215112,-,VAR,,0.170385,1
12639,B,0,V1719 Cyg,290277380,F,HADS(B),0.2672971,0.027457,1
305560,B,0,HIP 76996,290409509,-,VAR,0.69147,0.090552,1
144340,B,0,EZ Oct,290410988,T,EW/KW,0.285878,0.190937,1
16361,B,0,S Hyi,290547036,T,E/SD:,0.90312,0.03195,1
11708,B,0,V0788 Cyg,290571126,T,EA,47.8487,0.023348,1
281253,B,0,ASAS J092142+0231.1,290610129,F,ROT,0.53298,0.025425,1
43889,B,0,V1092 Cen,290678703,F,SRC,228.0,0.025594,1
8144,B,0,V0847 Cen,290681675,F,BCEP:,0.2487,0.007746,1
281035,B,0,ASAS J053720-4835.1,290717316,F,ROT,1.688,0.044359,1
18813,B,0,CH Mic,290755643,F,ACV,,0.091262,1
435687,B,0,GDS_J1135461-631431,290796936,-,VAR,,99.342367,1
38575,B,0,V0400 Vul,291145873,T,EA,3.239408,0.108005,1
3072,B,0,LU Ara,291329564,T,EA,2.38003,0.021767,1
79477,B,0,ASAS J061727+1100.3,291385340,T,EA,15.7199,0.009192,1
136363,B,0,V0575 Car,291466214,T,EA,7.0508,0.057668,1
144697,B,0,V0712 And,291728959,T,EW,0.367193,0.07664,1
10552,B,0,V0681 CrA,292013448,T,EA/DM,4.327877,0.059611,1
737383,,0,ASASSN-V J183659.48-692015.0,292297762,T,EA,4.3053,0.00882,1
98417,B,0,ASAS J143256-5427.7,292313756,T,EC|ESD,0.533796,0.050467,1
172423,B,0,UNSW-V 647,292327083,F,PULS,2.46202,6.567335,1
405,B,0,V0405 And,293066086,T,EA+BY+UV,0.46543,0.007741,1
104095,B,0,ASAS J165633-6733.8,293073262,T,ED,2.78669,0.052869,1
492939,B,0,SSS_J115233.2-291359,293083061,T,EA,1.467948,0.018362,1
281155,B,0,ASAS J071120+0252.9,293138450,F,ROT,0.41446,0.074183,1
670,B,0,DW Aps,293151358,T,EA/SD,2.312944,0.004345,1
37549,B,0,DK Vel,293354074,F,DCEPS,2.48196,0.019456,1
410404,B,0,WASP-76,293435336,T,EP,1.809886,0.038899,1
75784,B,0,ASAS J035851-5110.6,293619461,T,EC,0.310659,0.099473,1
37645,B,0,IL Vel,293680998,F,BCEP,0.183158,0.032202,1
1546533,,0,KELT-18,293687315,T,EP,2.8717518,0.011195,1
280992,B,0,ASAS J051153+1644.5,293945531,F,ELL,0.76555,0.085443,1
1499834,,0,NEV388,293954660,T,EA,2.813665,0.009978,1
281151,B,0,ASAS J070658-5353.7,293968698,F,ROT,2.862,0.046121,1
281153,B,0,ASAS J070922-5729.8,294092966,T,EB,0.90226,0.033839,1
272015,B,0,TYC 8558-1148-1,294098955,F,TTS/ROT,1.5145,0.51051,1
79200,B,0,ASAS J061133+1249.8,294124071,T,ESD|RRC|EC,0.54175,0.432388,1
106901,B,0,ASAS J173939-6658.8,294200378,T,ESD|ED,2.985072,0.044381,1
6205,B,0,V0452 Car,294206429,T,EA,1.0550404,0.026566,1
57147,B,0,NSV 18712,294261093,-,VAR,1.32885,0.148671,1
82608,B,0,ASAS J071326-5740.4,294271676,F,RRC,0.314169,0.056526,1
250321,B,0,HD 56458,294272049,-,VAR,,0.043271,1
42121,B,0,V0604 Car,294273900,T,EW,0.472292,0.078937,1
55845,B,1,NSV 17410,294327312,-,,,0.57109,1
24090,B,0,V1027 Ori,294352977,T,EA,10.393599,0.044884,1
42141,B,0,NSV 3517,294396726,T,EB,0.899477,0.140707,1
13029,B,0,V2109 Cyg,294598376,F,DSCT,0.18606637,0.028035,1
162507,B,0,T-Cyg1-09175,294601335,T,EC,12.4519,0.044742,1
76500,B,0,ASAS J044516-7060.0,294784522,T,EC|ESD,0.49562,0.07454,1
359340,B,0,HD 130423,294802887,F,ACV,1.21067,0.051951,1
76519,B,0,ASAS J044625-6620.8,294873015,T,EC,0.258167,0.06119,1
93171,B,0,ASAS J111852-6610.5,294930324,T,ED,2.3857,0.034258,1
162399,B,0,T-Cyg1-02929,295111026,T,E,4.26311,0.107767,1
162423,B,0,T-Cyg1-04350,295121410,T,E,2.8904,0.074493,1
683722,B,0,HD 81370,295435513,-,BE,,0.018997,1
409835,B,0,HD 81349,295686099,F,ACV,0.588859,0.073969,1
162419,B,0,T-Cyg1-03879,295802147,T,E,1.653452,0.099603,1
162381,B,0,T-Cyg1-01385,295803225,T,EA,6.558662,0.077469,1
11707,B,0,V0787 Cyg,295804815,T,EA,1.5285151,0.039135,1
1547525,,0,PMAK V72,296083226,T,EA,17.50125,0.062251,1
56635,B,1,NSV 18200,296449358,-,,,0.836755,1
101312,B,0,ASAS J155222-3909.5,296484514,T,E/RS,0.388792,0.051454,1
37743,B,0,QS Vel,296638064,F,ACV,1.41299,0.083552,1
16128,B,0,EZ Hya,296657504,T,EW/KW,0.44975201,0.009275,1
8520,B,0,EY Cep,297899564,T,EA,7.97147,0.032683,1
2213680,,3,KELT KC12C045649,298008052,T,EA,4.363021,0.093649,1
463164,B,0,GDS_J0930426-533117,298079609,-,VAR,,1.023391,1
99301,B,0,ES Cir,298112357,F,DSCT,0.101565,0.052809,1
4360,B,0,AC Boo,298246821,T,EW/KW,0.3524484,0.038901,1
10614,B,0,RW CrB,298263094,T,EA/SD:,0.7264114,0.044143,1
629605,B,0,WISE J163047.5+545403,298264838,T,EW,0.2912787,0.442116,1
38577,B,0,V0402 Vul,298421458,T,EB:,1.49938,0.030518,1
136800,B,0,V1097 Her,298498697,T,EW,0.360848,0.064233,1
15870,B,0,V1059 Her,298541138,T,EA,0.59943,0.111664,1
160346,B,0,V1298 Her,298544913,T,EA,2.14469,0.042307,1
2096424,,0,ZTF J211048.31+271936.1,298559217,T,EW,0.3301566,21.786297,1
137264,B,0,V1104 Her,298661555,T,EW,0.22787595,0.008303,1
13882,B,0,HI Dra,298666271,T,EW,0.597419,0.054212,1
13884,B,0,HL Dra,298734307,T,EB,0.944276,0.035235,1
281259,B,0,ASAS J093313-4848.5,298801915,F,ROT,0.403,0.043299,1
107878,B,0,ASAS J175210+2319.3,298808701,T,EC|RRC|ESD,0.82027,0.04411,1
11394,B,0,V0474 Cyg,298967445,T,EA/DS,23.65881,0.054692,1
243089,B,0,KID 12351927,298969838,T,EA,10.116524,0.161601,1
56672,B,0,NSV 18237,299022962,-,GCAS,,0.04514,1
245055,B,0,KID 10789421,299032481,T,E,0.776874,0.025338,1
13196,B,0,V2276 Cyg,299091036,T,EA,0.9716,0.085477,1
243099,B,0,KID 12644769,299096355,T,EA+EP,41.078125,0.051611,1
150574,B,0,mu. Eri,299096773,T,EA+SPB,7.380618,0.080702,1
169465,B,0,ASAS J191638+4805.8,299156852,T,EW,0.745082,0.091805,1
12997,B,0,V2077 Cyg,299160301,T,EA,5.9372,0.092632,1
243073,B,0,KID 11959569,299219025,T,EA,,0.043176,1
101647,B,0,ASAS J160026-5107.1,299377596,T,ED,4.51318,0.06656,1
36142,B,0,V1125 Tau,299552483,T,EA,14.891431,0.066925,1
38570,B,0,V0395 Vul,299630806,-,BE,,0.060202,1
74734,B,0,ASAS J022915-7827.9,299779868,T,ED,2.325,0.062383,1
26385,B,0,YY Pic,299884840,F,DSCTC,0.102671,0.027645,1
80067,B,0,ASAS J062926-2513.5,299903137,T,EA,26.3808,0.098298,1
97144,B,0,ASAS J135240-6315.3,299948201,F,DSCT,0.141341,0.029292,1
82235,B,0,ASAS J070718-6603.8,300012172,T,ESD,1.46146,0.046007,1
42072,B,1,NSV 3448,300015239,-,,,0.069387,1
840597,,0,ASASSN-V J071411.30-660644.3,300141210,T,EB,1.9289,0.011838,1
840768,,0,ASASSN-V J072137.61-661503.3,300324638,T,EA,2.6413,0.011983,1
42237,B,0,ZZ Vol,300443831,T,EW/KE,0.847434,0.164522,1
38133,B,0,W Vol,300654002,T,EA/AR:,2.75815,0.020232,1
840548,,0,ASASSN-V J074657.62-682232.6,300809629,T,EW,1.6738,0.014774,1
8050,B,0,V0753 Cen,300892362,F,RRC,0.2213484,0.009666,1
742229,,0,ASASSN-V J212611.21-285250.1,300903537,F,ROT,8.2384,0.010636,1
14165,B,0,FU Eri,301022235,T,EA,1.87218,0.035571,1
76296,B,0,ASAS J043340-4437.7,301083558,F,ROT,1.647,0.039067,1
36950,B,0,MX TrA,301098674,F,ACV,2.1637,0.078186,1
36679,B,0,RW TrA,301158182,F,RRAB,0.3740396,0.055203,1
409878,B,0,HD 103303,301323571,F,ACV,1.56519,0.023524,1
130437,B,0,KZ Eri,301405723,T,EA,0.94269,0.035992,1
14053,B,0,AS Eri,301407485,T,EA/SD,2.664152,0.062537,1
725810,,0,ASASSN-V J170506.68-695302.4,301451330,T,EA,1.356,0.003435,1
121196,B,0,ASAS J212907-2717.1,301795154,T,EC,0.324515,0.074238,1
3627,B,0,V0824 Ara,301842094,F,RS,1.6816,0.037359,1
25769,B,0,KL Per,301909087,T,EA/SD:,2.22308,0.099413,1
38149,B,0,SV Vol,302041425,F,RRAB/BL,0.6099118,0.049829,1
609739,B,0,ASASSN-V J085505.55-673205.8,302373103,T,EA|EB,0.90273,0.016576,1
136039,B,0,FQ Cet,302384263,T,EA,6.709914,0.161174,1
9085,B,0,RW Cet,302457456,T,EA/SD,0.9751979,0.008471,1
9102,B,0,TY Cet,302515557,F,RRC,0.32368,0.072612,1
359409,B,0,TYC 2488-1241-1,302602874,F,roAp,0.0050692,0.161302,1
555804,B,0,ASASSN-V J015324.62+692733.9,302624355,T,EA|EB,0.405485,0.089144,1
7107,B,0,V0776 Cas,302625238,T,EW,0.440416842,0.052696,1
174559,B,0,NSVS 363024,302627455,T,EA,0.4331952,0.003236,1
56981,B,0,NU UMa,302668828,T,EA,5.50762,0.024526,1
1501722,,0,ASASSN-V J024707.66+670949.1,302686340,T,EA,2.65919,72.737499,1
6348,B,0,RZ Cas,302771290,T,EA+DSCT,1.1952503,0.033547,1
6098,B,0,V0345 Car,302962039,-,GCAS,137.7,0.043953,1
280931,B,0,ASAS J040830-7844.6,302965929,F,ROT,0.42962,0.119342,1
6229,B,0,V0476 Car,302995864,T,EA,1.2814396,0.044796,1
433119,B,0,GDS_J1056022-585130,303123055,-,VAR,,70.771516,1
3334,B,0,V0531 Ara,303142114,T,EA,2.97533,0.107606,1
13046,B,0,V2126 Cyg,303351921,T,EB:,5.8911,0.013518,1
840945,,0,ASASSN-V J091536.76-690410.3,303443247,F,ROT,3.9404,0.014328,1
629238,B,0,WISE J104358.6-115847,303644090,T,EA,1.3896747,36.829468,1
24424,B,0,V1361 Ori,303682287,T,EB,2.10829,0.034313,1
24095,B,0,V1032 Ori,303767154,F,ACV,4.6397,0.045063,1
732313,,0,ASASSN-V J181041.90-634037.6,303789830,T,EA,2.6197,0.016841,1
144382,B,0,V2552 Cyg,303833577,T,EW,0.2785137,0.086091,1
25121,B,0,nu. Pav,303843296,F,SPB,0.85584,0.042218,1
74225,B,0,ASAS J013112-7556.9,303909865,T,EA,2.12664,0.039456,1
736335,,0,ASASSN-V J013215.19-720744.1,303911896,T,EB,3.8746,0.006471,1
89352,B,0,ASAS J092455-7128.3,304030311,T,ED,6.294093,5.421635,1
410544,B,0,ASAS J015024-7346.2,304101379,T,EC|CW-FO|ACV|ESD,3.2145,0.107252,1
74395,B,0,ASAS J015147-7334.1,304102832,F,DCEP-FU|DCEP-FO,6.985,0.009996,1
74402,B,0,ASAS J015245-7445.7,304133039,T,EC,0.273753,0.038657,1
106606,B,0,V1051 Ara,304196197,F,HADS,0.1133752,0.068389,1
225507,B,0,HD 103007,304279911,F,BCEP,0.1752161,0.040824,1
3660,B,0,V0857 Ara,304437284,F,BY,4.161,0.024749,1
610951,B,0,ASASSN-V J183257.94-702022.2,304696109,T,EA,2.86118,0.003454,1
92659,B,0,ASAS J110142-5524.8,304775926,T,DSCT|EC,0.181115,0.10223,1
2946,B,0,DU Ara,304844648,F,CWB,1.63959,0.016214,1
63797,B,0,NSV 25362,305255878,-,,0.651,0.145997,1
11584,B,0,V0664 Cyg,305386053,T,EA/KE:,1.242052,0.518294,1
1499870,,0,MNIC V110,305399324,T,EA/RS,6.1002,3.34169,1
1499870,,0,MNIC V110,305399325,T,EA/RS,6.1002,0.026524,1
740958,,0,ASASSN-V J205912.06+632813.0,305466425,T,EA,6.5999,0.011182,1
89030,B,0,ASAS J091556-1214.1,305536347,T,E/RS,0.546106,0.019756,1
52116,B,0,V0735 Cep,305633328,T,EA,2.5035,0.176849,1
58373,B,1,NSV 19938,305716720,-,VAR:,,0.224456,1
6695,B,0,V0364 Cas,305832152,T,EA,1.543067,0.081211,1
57456,B,0,NSV 19021,305896243,-,BE,,0.032401,1
106498,B,0,ASAS J173438-6112.5,305942749,T,ED|ESD,0.833194,68.002242,1
2212847,,0,KELT KS36C040381,306001396,T,EA,2.48173,0.014941,1
4199,B,0,V0437 Aur,306059878,T,EA,11.79382,0.037828,1
2212930,,0,TIC 306130391,306130391,T,EA,2.322568,0.032646,1
590627,B,0,ASASSN-V J173857.78-612825.5,306272819,-,YSO,,0.102363,1
55203,B,0,AW Lep,306364747,F,GDOR:,0.4199,0.045822,1
9083,B,0,RU Cet,306392378,F,RRAB,0.5862844,0.041349,1
85220,B,0,ASAS J075530-6659.7,306508587,T,EW,1.1083,0.020602,1
171051,B,0,UNSW-V 727,306577678,F,CEP,7.1243,1.046054,1
85297,B,0,ASAS J075700-6635.8,306578324,T,EB,1.29481,0.040397,1
48101,B,0,V0422 Pav,306647595,F,RRC,0.269923,0.009117,1
2213616,,3,KELT KS36C022232,306723230,T,EA,2.525587,0.123727,1
107274,B,0,ASAS J174424-6001.7,306732755,-,MISC,51.911198,111.485967,1
171071,B,0,UNSW-V 737,306736831,F,BY,0.454169,0.021636,1
419923,B,0,GDS_J0711139-135554,306763456,-,VAR,,0.075606,1
85704,B,0,ASAS J080410-6755.0,306772761,T,EC|ESD,0.412877,0.005005,1
171075,B,0,UNSW-V 738,306773020,T,EA,2.75424,3.105024,1
85751,B,0,ASAS J080454-6648.8,306773798,T,EW,0.480457,0.040689,1
227189,B,0,NSVS 3758203,306956190,T,EB,9.8024,7.778341,1
1518494,,0,ASASSN-V J174745.56-640555.9,306987941,T,EA,0.47102,0.010469,1
619014,B,1,EPIC 202093020,307016006,-,VAR,4.155323,0.055342,1
86263,B,0,ASAS J081409-6802.2,307085473,F,ELL,0.417857,0.257162,1
86470,B,0,ASAS J081816-6757.4,307210445,T,ESD,0.63104,0.038772,1
1547419,,0,L 98-59,307210830,T,EP,7.4512,0.004957,1
56302,B,1,NSV 17867,307291308,-,,,2.5366,1
56302,B,1,NSV 17867,307291318,-,,,62.914858,1
42090,B,0,V0393 CMa,307297481,F,SRB,83.0,0.051566,1
86829,B,0,ASAS J082505-6758.5,307488184,T,ED,10.067166,0.087479,1
305342,B,0,HIP 41667,307642246,F,ACV,0.93062,0.050749,1
281213,B,0,ASAS J083143-7139.7,307783750,F,ROT,0.36046,0.037137,1
1506529,,0,ASASSN-V J092450.80+304137.0,307913606,F,BY,0.3732,0.02181,1
629179,B,0,WISE J083656.5-674441,307990280,F,ACEP|CEP,1.1578935,0.361053,1
91326,B,0,V0542 Hya,308018120,T,EW,0.381025,0.323953,1
80495,B,0,ASAS J063747+1557.2,308055615,T,EC|RRC|DSCT,0.425328,0.085206,1
92969,B,0,AW Crt,308076113,T,EW,0.263563,0.015896,1
1546554,,0,WASP-135,308172249,T,EP,1.4013794,0.023476,1
469653,B,0,HD 16903,308225941,T,EA,1.51947,0.009078,1
702011,,0,EPIC 202072917,308255000,T,E,3.842372,0.114748,1
138828,B,0,ROTSE1 J175053.54+265448.8,308297858,T,E,0.27258599,1.339961,1
56149,B,1,NSV 17714,308395911,-,VAR:,,0.259114,1
85535,B,0,ASAS J080102-6340.5,308396022,F,HADS,0.0757368,0.030829,1
838548,,0,ASASSN-V J080256.00-640424.9,308451526,F,BY,0.789271,0.00759,1
85692,B,0,ASAS J080353-6238.5,308456254,F,DSCT,0.159158,0.008652,1
85679,B,0,ASAS J080342-6155.4,308457026,T,EW,0.643899,0.056973,1
6128,B,0,V0375 Car,308542383,F,SPB:,1.01655,0.053673,1
476753,B,0,HD 68250,308746288,F,ACV:,0.841212,0.042641,1
86026,B,0,ASAS J080933-6548.0,308751185,T,EC|DCEP-FO|ESD,1.36171,0.029083,1
630912,B,0,WISE J081038.3-640708,308851965,T,EW,0.340209,0.036167,1
86174,B,0,ASAS J081227-6532.7,308991822,T,ED,8.224355,0.025164,1
2226868,,0,TIC 309025182,309025182,T,EA+EA+GDOR,3.36102,0.032351,1
702894,,0,HD 69863A,309146836,T,EA,5.42793,0.011602,1
727209,,0,ASASSN-V J145415.28-503908.0,309203777,T,EB,1.5646,0.001692,1
437165,B,0,GDS_J1218544-615835,309371306,-,VAR,,0.173039,1
42645,B,0,NSV 4021,309402205,T,EC,0.74441,0.154865,1
840405,,0,ASASSN-V J081838.64-634246.2,309403898,T,EA,1.2678,0.003871,1
43075,B,0,EW Cha,309434176,T,EA,3.81876,0.031438,1
10828,B,0,AF Cru,309528896,T,EA/RS,1.895669,0.283864,1
840649,,0,ASASSN-V J082220.24-601309.1,309555522,T,EW,2.0892,0.004394,1
90323,B,0,ASAS J095151-7901.6,309582191,F,ROT,0.5827,0.016226,1
499214,B,0,SSS_J145336.5-235001,309598681,T,EA,0.848576,0.241511,1
609670,B,0,ASASSN-V J082308.95-605902.7,309630477,T,EA|EB,8.1925,0.030555,1
77318,B,0,ASAS J051801-6041.4,309659126,T,EC|ESD,0.248268,0.035823,1
271997,B,0,TYC 8929-927-1,309714906,F,TTS/ROT,0.79,0.444272,1
229173,,0,NSVS 2735257,309720946,T,EA,4.60735238,1.545197,1
150403,B,0,NY Boo,309809572,T,EW,0.32679,0.083328,1
14894,B,0,BE Her,309907802,F,SRB,71.6,0.033237,1
300513,B,0,ASAS J091333+7451.7,309965134,F,ROT,13.69,0.07041,1
556882,B,0,ASASSN-V J141617.76+761240.0,309998013,T,EA,1.274065,0.073255,1
1546538,,0,WASP-113,310003988,T,EP,4.54216875,0.016743,1
4466,B,0,ET Boo,310004006,T,EB,0.6450412,0.01943,1
130090,B,0,NSVS 5207107,310169616,T,EB|EW,0.411667,0.515292,1
15834,B,0,V1023 Her,310170498,T,EW,0.3222336,0.069211,1
38158,B,0,TX Vol,310308203,T,EA/D,2.694002,0.07943,1
10627,B,0,TU CrB,310516902,T,EA/SD:,1.6136929,0.187227,1
138523,B,0,CL CrB,310519261,T,EW,0.3188092,0.028447,1
437498,B,0,GDS_J1220558-653437,310553064,-,VAR,,0.610835,1
15850,B,0,V1039 Her,310629227,T,EA/RS:,0.50779,0.503898,1
6224,B,0,V0471 Car,310645192,-,BE,,0.036432,1
37754,B,0,V0338 Vel,310815859,F,ACV,1.65776,0.019153,1
91037,B,0,ASAS J101142-4939.2,310817737,-,MISC,50.57,65.871829,1
58322,B,0,NSV 19887,310994603,-,VAR,0.58062,0.217579,1
2212773,,0,PMAK V76,311070085,T,EA,2.38971,0.028041,1
805,B,0,MR Aps,311103813,T,EB,0.527864,0.034,1
36143,B,0,V1126 Tau,311128363,T,EA,3.38751,0.04324,1
410622,B,0,ASAS J052219+0700.7,311268497,T,EA,2.35929,0.152136,1
684127,,0,GSC 00704-00400,311271081,T,EA/HW,0.06184848,0.019821,1
94868,B,0,ASAS J122213-6320.8,311328485,F,BCEP,0.1416648,0.440949,1
1546553,,0,HAT-P-55,311408969,T,EP,3.5852467,0.015262,1
106671,B,0,ASAS J173652+2348.4,311431771,T,ESD|DSCT|DSCTr|EC,0.347312,0.079925,1
11646,B,0,V0726 Cyg,311945765,T,EA/D:,0.497971,0.200253,1
133683,B,0,V1046 Cas,312060302,T,EA,0.9805,0.031868,1
2212513,,0,HD 228426,312230566,T,EA,1.9507,0.061714,1
232501,B,0,V3085 Cyg,312286761,T,EW,0.40626,0.122641,1
7970,B,0,V0673 Cen,312621168,T,EB/KE:,0.93266,0.295929,1
272051,B,0,HD 105923,312803013,F,TTS/ROT,5.137,0.227414,1
4611,B,0,AY Cam,312865025,T,EA/DM,2.7349678,0.052523,1
111152,B,0,ASAS J183038-3647.6,312874033,F,ACV,3.4938,0.049929,1
569997,B,0,ASASSN-V J145830.41-520431.6,312962106,F,SR,261.0,0.715174,1
844706,,0,ZALD J13413792+6015211,313274615,F,BY,46.1,0.038408,1
305519,B,0,HIP 69951,313323545,-,VAR,0.12079,0.104224,1
225519,B,0,HD 106345,313399930,F,BCEP,0.1512293,0.023669,1
138747,B,0,ROTSE1 J172430.41+290649.1,313611753,T,EW,0.39582122,0.029276,1
413476,B,0,ASAS J172614+2408.1,313739038,T,EC|ESD,1.20506,0.135853,1
623678,B,0,TYC 3997-404-1,313799049,T,E,3.385,0.010869,1
305640,B,0,HIP 89374,313807671,-,VAR,0.5196,0.10827,1
99360,B,0,ASAS J150145-5242.2,313907706,T,EA,5.97693,0.051394,1
53434,B,0,NSV 14810,313934040,T,E:/RS,6.2865,0.057593,1
34022,B,0,RU Scl,313935068,F,RRAB/BL,0.4933549,0.059047,1
730734,,0,ASASSN-V J201949.28+225638.1,314051148,F,ROT,2.2577,1.674963,1
52259,B,0,V0736 Cep,314459000,T,EW,0.8578464,0.034568,1
75446,B,0,ASAS J033240-7553.4,314864553,T,ED|ESD,1.05588,0.06017,1
1546445,,0,HATS-26,315002523,T,EP,3.3023881,0.010106,1
7956,B,0,V0659 Cen,315035146,F,DCEPS,5.6231,0.018648,1
6651,B,0,PV Cas,315287999,T,EA/DM,1.75046986,0.059,1
623694,B,0,HD 203819,315330603,-,VAR,2.58,0.10419,1
8776,B,0,V0424 Cep,315777423,T,EA,4.9322,0.013297,1
7701,B,0,V0404 Cen,315806481,T,EA,4.54842,0.257717,1
150393,B,0,NX Cam,315937374,T,EW:,0.6058,0.145613,1
