TIC_ID,ASASSN-V,RAJ2000,DEJ2000,Vmag,Amp,Per,Type,Prob,HJD,Gaia,pmRA,pmDE,Vt,Dist,WISEA,Jmag,J-K,W1-W2,APASS,B-V,E(B-V),Ref,URL,2M,angDist,Match_Score,Match_Mag_Band,Match_Mag_Diff
240873079,J010803.23+490554.5,17.01346,49.09847,10.56,0.64,NON PERIODIC,VAR,0.443,2457265.02114,401916133252333696,-7.149,-4.471,20.5386,513.88,J010803.25+490554.6,9.418,0.207,-0.018,2948535,0.362,0.175,II,https://asas-sn.osu.edu/variables/337949,2M,0.360129,1,V,0.2640000000000011
240911239,J011023.00+511606.6,17.59583,51.26851,11.84,0.45,0.4124269,EW,0.999,2457564.09568,404008095861309696,-4.152,-20.251,40.4984,413.31,J011023.01+511606.4,10.629,0.328,-0.013,2974048,0.585,0.331,II,https://asas-sn.osu.edu/variables/338336,2M,0.222572,1,V,0.33699999999999974
240931244,J011253.82+513607.7,18.22427,51.60215,8.19,0.83,NON PERIODIC,VAR,0.404,2457009.80235,404033487708089984,39.495,-59.098,30.75032,91.27,J011253.93+513607.7,6.562,0.188,0.052,2974490,,0.275,II,https://asas-sn.osu.edu/variables/337619,2M,0.969079,1,V,0.8899999999999997
240947891,J011417.16+485926.6,18.57148,48.99072,11.18,0.58,1.2474981,EA,0.989,2457995.8908,403158345171495296,0.538,-0.093,1.97765,764.18,J011417.26+485925.6,10.355,0.238,-0.024,2963348,0.338,0.162,II,https://asas-sn.osu.edu/variables/338676,2M,1.49848,1,V,0.012000000000000455
240962482,J011559.06+524638.5,18.99608,52.77737,10.22,0.55,NON PERIODIC,ROT:,0.269,2457297.96272,410167353841732416,1.794,-6.104,13.84699,459.17,J011558.96+524639.9,9.282,0.176,-0.017,3063928,0.524,0.475,II,https://asas-sn.osu.edu/variables/338183,2M,1.75416,1,V,0.10400000000000098
241013310,J012012.70+483640.1,20.05291,48.61115,10.29,0.58,NON PERIODIC,VAR,0.316,2457037.74544,400097712818624512,27.977,-11.169,49.70355,348.09,J012012.84+483641.4,9.334,0.223,-0.011,2931055,0.381,0.163,II,https://asas-sn.osu.edu/variables/338005,2M,1.687864,1,V,0.17599999999999838
241078868,J015558.11+504027.4,28.99213,50.67427,12.07,0.1,0.3431481,ROT,0.919,2458416.95606,359446465839056512,26.731,-22.139,25.50403,155.02,J015558.11+504027.4,10.324,0.705,0.011,2498916,0.915,0.276,VI,https://asas-sn.osu.edu/variables/AP2498916,2M,0.421743,1,V,0.19899999999999984
241289894,J133420.26-524036.2,203.58441,-52.67673,9.61,0.36,257.2584996,VAR,0.467,2457477.74539,6069025016752692224,-34.915,-20.162,21.48167,112.41,J133420.21-524036.2,8.061,0.497,-0.009,54128770,,0.296,II,https://asas-sn.osu.edu/variables/374457,2M,0.108945,1,V,0.31599999999999895
241393039,J013733.22-020824.5,24.38842,-2.14013,11.99,0.67,0.3711199,EW,1.0,2457916.90073,2484563642146922496,2.933,1.101,5.97256,402.2,J013733.23-020824.7,10.909,0.384,-0.006,16650086,0.558,0.041,II,https://asas-sn.osu.edu/variables/349947,2M,0.392616,1,V,0.11700000000000088
241535771,J134557.12-493935.5,206.48798,-49.65987,9.39,0.36,410.2046125,VAR,0.405,2457569.6112,6070480868926420992,-8.071,-4.854,46.39992,1039.37,J134557.10-493937.5,9.239,-0.021,-0.033,54148720,,0.129,II,https://asas-sn.osu.edu/variables/343523,2M,1.983652,1,V,0.15000000000000036
241578867,J014245.23-032433.9,25.68846,-3.40943,11.91,0.35,0.3440846,EW,1.0,2457961.10221,2481164673748044800,36.29,-25.354,64.84926,309.05,J014245.15-032434.1,11.053,0.479,-0.047,16642615,0.866,0.025,II,https://asas-sn.osu.edu/variables/350038,2M,0.690034,1,V,0.22799999999999976
241739877,J135442.00-482057.9,208.67498,-48.34941,11.06,0.12,3.52,ROT,0.992,2458216.78708,6093930226433316864,-31.868,-23.39,21.15898,112.92,J135442.06-482058.0,9.285,0.585,-0.024,54670050,0.908,0.127,II,https://asas-sn.osu.edu/variables/345697,2M,1.010567,1,V,0.002000000000000668
241750015,J135547.93-514300.2,208.94971,-51.71671,9.53,0.45,NON PERIODIC,VAR,0.284,2457438.86116,6090117326269536256,-11.055,-5.171,45.48815,786.31,J135547.94-514259.5,8.986,0.181,0.003,54566428,0.271,0.336,II,https://asas-sn.osu.edu/variables/344847,2M,0.679041,1,V,0.014999999999998792
241787384,J135715.30-525521.8,209.31375,-52.92272,9.65,0.55,NON PERIODIC,VAR,0.448,2457547.67282,6089222839201955840,-6.792,1.486,10.20962,309.8,J135715.59-525522.5,8.469,0.249,-0.013,54545859,,0.462,II,https://asas-sn.osu.edu/variables/267739,2M,2.851882,1,V,0.24300000000000033
241843363,J142821.39-381214.6,217.08912,-38.20406,9.91,0.52,NON PERIODIC,VAR,0.336,2456856.55502,6106168065723803648,-9.133,-9.913,36.06133,564.43,J142821.57-381214.6,9.042,0.174,-0.014,54923742,0.302,0.106,II,https://asas-sn.osu.edu/variables/105038,2M,2.243997,1,V,0.16600000000000037
242149417,J140049.75-422054.9,210.2073,-42.34859,9.56,0.29,343.4690517,VAR,0.405,2457852.66512,6110409431829942272,-10.691,9.32,23.30785,346.7,J140049.80-422053.7,8.514,0.291,-0.012,54991075,0.186,0.075,II,https://asas-sn.osu.edu/variables/284368,2M,1.219494,1,V,0.2680000000000007
242302902,J140858.40-463641.4,212.24333,-46.61151,10.51,0.66,NON PERIODIC,VAR,0.424,2457220.53469,6095953048645980160,-19.385,-15.841,68.04755,573.45,J140858.45-463642.6,9.661,0.168,-0.015,54718443,0.314,0.12,II,https://asas-sn.osu.edu/variables/62268,2M,1.280597,1,V,0.12100000000000044
242316748,J140957.84-423321.6,212.49098,-42.55601,11.81,0.14,3.7409671,ROT,0.998,2457089.85583,6109757795093391360,-22.562,-20.782,20.65558,142.06,J140957.82-423321.7,9.713,0.684,0.017,54978200,1.046,0.085,V,https://asas-sn.osu.edu/variables/AP54978200,2M,0.271413,1,V,0.26700000000000124
242328834,J141041.06-474605.4,212.6711,-47.76818,8.24,0.89,412.1176462,VAR,0.389,2456845.555,6092654792945508352,-88.018,-12.483,26.72215,63.42,J141041.18-474608.6,6.53,0.305,0.113,,,0.132,II,https://asas-sn.osu.edu/variables/62121,2M,3.546118,1,V,0.7000000000000002
242402846,J141418.66-433307.8,213.57774,-43.55217,15.93,0.82,0.2548352,EA,0.916,2457796.8281,6097540197980557312,-5.318,0.549,110.24932,4350.58,J141418.27-433313.7,17.036,0.186,-0.656,54757624,-0.054,0.097,V,https://asas-sn.osu.edu/variables/AP54757624,2M,0.34152,1,V,0.277000000000001
242530449,J142042.67-451113.7,215.17779,-45.18715,5.52,0.3,NON PERIODIC,VAR,0.338,2457612.52477,6096357329628494848,38.14,-73.1,17.63286,45.12,J142042.63-451114.1,4.245,0.165,0.327,,,0.108,II,https://asas-sn.osu.edu/variables/393373,2M,0.993019,1,V,0.7399999999999993
242583230,J142243.54-462805.8,215.68143,-46.46827,11.61,0.08,0.9536886,ROT,0.996,2457834.72434,6093230902676627456,-19.8,-16.662,20.51768,167.27,J142243.61-462805.6,9.755,0.66,-0.003,54652131,0.96,0.119,II,https://asas-sn.osu.edu/variables/394650,2M,1.023356,1,V,0.04800000000000004
242594123,J142347.35-432456.4,215.9473,-43.41567,14.63,0.37,5.0893038,EA,0.949,2458173.69914,6102708727265457152,-23.228,-23.331,20.74482,132.94,J142347.40-432456.9,11.115,0.83,0.148,54867061,0.983,0.103,V,https://asas-sn.osu.edu/variables/AP54867061,2M,0.926473,1,V,0.34299999999999997
242944454,J035425.18+120408.1,58.60491,12.06893,11.36,0.43,0.4048688,EW,1.0,2457031.83085,36789491562148992,15.088,-18.131,31.92667,285.55,J035425.18+120407.5,9.939,0.426,-0.024,104119,0.7,0.28,II,https://asas-sn.osu.edu/variables/124374,2M,0.349081,1,V,0.495000000000001
242991317,J040040.80+122926.5,60.17001,12.4907,4.05,1.26,NON PERIODIC,VAR,0.3,2456982.92021,3305012316783145472,-7.946,-14.592,9.61882,122.13,J040040.80+122925.0,3.572,-0.078,0.266,,,0.285,II,https://asas-sn.osu.edu/variables/152776,2M,1.270819,1,V,0.6364299999999998
243192504,J133208.59-470620.3,203.03581,-47.10564,15.46,0.85,0.545407,RRAB,0.992,2457759.82861,6083912507271908352,-8.391,-2.526,265.99377,6403.86,J133208.51-470619.7,14.187,0.288,0.164,,,0.147,II,https://asas-sn.osu.edu/variables/82163,2M,110.905111,1,V,0.9190000000000005
243237647,J133431.94-420934.4,203.6331,-42.15956,10.43,0.32,NON PERIODIC,VAR,0.468,2457408.77446,,,,,,J133431.85-420930.9,8.783,0.69,-0.025,55025187,1.001,0.084,II,https://asas-sn.osu.edu/variables/206977,2M,3.779331,1,V,0.26500000000000057
243319567,J191848.10+553540.2,289.70042,55.5945,11.29,0.56,0.4392613,EW,1.0,2457098.10791,2140328442941803264,3.08,20.99,39.46634,392.47,J191848.07+553539.8,10.12,0.254,-0.014,14807597,0.823,0.086,II,https://asas-sn.osu.edu/variables/74918,2M,0.609007,1,V,0.05999999999999872
243352373,J192104.60+561942.4,290.26916,56.32844,10.82,0.38,NON PERIODIC,VAR,0.441,2457637.89708,2141875661960781568,8.716,37.931,40.18608,217.84,J192104.47+561942.4,9.692,0.346,-0.016,14821087,0.676,0.095,II,https://asas-sn.osu.edu/variables/83601,2M,1.125985,1,V,0.02200000000000024
243352809,J192136.61+565035.0,290.40256,56.84305,11.62,0.27,0.5124538,EB,1.0,2457703.7047,2141984376172832512,-6.737,-17.096,53.49976,614.23,J192136.47+565035.1,11.013,0.226,-0.018,14822334,0.364,0.082,II,https://asas-sn.osu.edu/variables/83723,2M,1.129197,1,V,0.01899999999999835
243643549,J134923.96-450411.1,207.34985,-45.06975,9.62,0.4,NON PERIODIC,VAR,0.356,2456872.49491,6107804173386780672,1.613,-10.755,16.05408,311.43,J134924.08-450412.4,8.576,0.281,-0.012,,,0.086,II,https://asas-sn.osu.edu/variables/81505,2M,1.803717,1,V,0.08199999999999896
243662768,J135007.55-445102.8,207.53144,-44.85077,8.7,0.4,700.0074848,VAR,0.727,2456863.52251,6107824686150803456,-44.182,-69.582,21.33864,54.62,J135007.59-445104.0,6.996,0.428,-0.035,,,0.072,II,https://asas-sn.osu.edu/variables/81439,2M,0.812864,1,V,0.4299999999999997
244207973,J045321.92-032254.6,73.34132,-3.38183,11.43,0.37,0.614051,EB,1.0,2457288.75517,3225008891512074752,3.784,-10.47,47.82676,906.33,J045321.90-032254.7,10.925,0.168,-0.027,23242217,0.267,0.042,II,https://asas-sn.osu.edu/variables/197776,2M,0.232375,1,V,0.02200000000000024
244208023,J045308.53-032952.3,73.28553,-3.49786,12.14,1.03,1.8227432,EA,0.998,2457322.905,3224813968715416576,-0.802,1.255,7.16407,1014.79,J045308.59-032952.6,11.472,0.224,0.018,23240929,0.24,0.041,II,https://asas-sn.osu.edu/variables/197925,2M,1.08056,1,V,0.10999999999999943
244250449,J045714.40-033606.0,74.31001,-3.60167,10.3,0.87,NON PERIODIC,VAR,0.292,2457273.87717,3224767071968129024,-3.017,-10.036,29.64114,596.72,J045714.46-033604.7,9.969,0.247,0.011,23240579,0.113,0.04,II,https://asas-sn.osu.edu/variables/197816,2M,1.649392,1,V,0.13099999999999845
245035219,J131058.19-523402.4,197.74246,-52.56733,6.69,0.21,379.0706976,VAR,0.578,2457480.70346,6080068545902295040,-35.112,-17.495,20.93356,112.58,J131058.39-523401.0,6.196,-0.049,0.061,,,0.383,II,https://asas-sn.osu.edu/variables/349266,2M,2.699754,1,V,0.6400000000000006
245132906,J131232.80-480326.7,198.13668,-48.05743,10.07,0.83,NON PERIODIC,VAR,0.436,2457831.7549,6085164060740784128,-18.999,-23.303,19.10873,134.08,J131232.84-480326.2,8.581,0.457,-0.024,54479264,0.523,0.145,II,https://asas-sn.osu.edu/variables/98713,2M,0.944403,1,V,0.05799999999999983
245234391,J131614.68-505718.9,199.06117,-50.95526,8.98,0.22,773.119036,VAR,0.615,2457449.74428,6080863217929812992,-36.564,-21.394,28.19464,140.41,J131614.46-505718.6,7.968,0.173,-0.037,54416710,,0.191,II,https://asas-sn.osu.edu/variables/284309,2M,1.788885,1,V,0.39000000000000057
245440777,J132037.46-524452.3,200.15607,-52.74785,6.1,0.2,381.3962847,ROT:,0.3,2457480.70346,6068270408181443584,-30.44,-16.298,19.98883,122.13,J132037.81-524452.5,5.727,-0.075,0.083,,,0.333,II,https://asas-sn.osu.edu/variables/349259,2M,3.350168,1,V,0.6299999999999999
245786953,J042736.02+153521.0,66.90007,15.58917,7.9,0.79,NON PERIODIC,VAR,0.328,2456656.86195,3312709379213017600,104.992,-24.069,24.36701,47.72,J042735.96+153520.8,6.375,0.234,0.099,23694464,0.475,0.688,II,https://asas-sn.osu.edu/variables/146983,2M,1.813792,1,V,0.4900000000000002
245863693,J043443.42+151554.5,68.68093,15.26515,12.05,0.35,1.077383,EA,0.998,2457766.74455,3309542025514211840,39.15,-4.865,32.00389,171.15,J043443.36+151554.2,10.189,0.668,-0.023,23682160,0.97,0.758,VI,https://asas-sn.osu.edu/variables/AP23682160,2M,1.28394,1,V,0.07699999999999996
245942130,J044023.33+133516.8,70.09722,13.58801,12.98,0.11,0.5905099,EW,0.98,2457802.80544,3308339198449790976,-0.795,5.81,17.49598,629.44,J044023.32+133516.8,11.16,0.427,0.009,23676239,0.813,0.618,VI,https://asas-sn.osu.edu/variables/AP23676239,2M,0.109053,1,V,0.2919999999999998
245999208,J165002.39-423611.3,252.50997,-42.60315,10.77,0.61,NON PERIODIC,VAR,0.328,2458340.59987,5967882282164009984,-15.102,-29.34,52.47612,335.5,J165002.38-423608.5,9.458,0.447,0.021,52090802,0.83,5.476,II,https://asas-sn.osu.edu/variables/415654,2M,2.886646,1,V,0.19100000000000072
246119799,J164948.69-470746.6,252.45287,-47.12961,8.55,0.56,NON PERIODIC,GCAS,0.358,2457568.79223,5939971832315873280,-0.201,-3.527,16.51165,986.06,J164948.76-470745.3,7.607,0.096,-0.081,51428069,,3.374,II,https://asas-sn.osu.edu/variables/412222,2M,1.237834,1,V,0.5010000000000012
246545297,J165137.22-445746.2,252.9051,-44.96283,10.87,0.41,NON PERIODIC,ROT:,0.276,2458240.88427,5964232728179659776,-0.745,-2.424,19.58453,1629.3,J165137.19-445745.6,9.523,0.578,0.037,,,14.599,II,https://asas-sn.osu.edu/variables/413295,2M,0.738663,1,V,0.559000000000001
246893580,J003628.12-254021.8,9.11717,-25.67273,10.1,0.64,NON PERIODIC,VAR,0.406,2457325.74205,2346630221975728128,29.231,34.059,58.70861,275.96,J003628.11-254022.5,9.717,0.222,-0.015,16331550,0.389,0.016,II,https://asas-sn.osu.edu/variables/186048,2M,1.179385,1,V,0.2320000000000011
246895672,J003739.19-253338.0,9.41328,-25.56056,8.61,0.29,597.329411,VAR,0.686,2456859.8167,2346634757461218816,-0.54,-37.63,32.77409,183.73,J003739.16-253338.5,7.758,0.23,-0.097,16331559,0.295,0.014,II,https://asas-sn.osu.edu/variables/185983,2M,0.32713,1,V,0.05999999999999872
246971220,J022206.44+225228.4,35.52685,22.87456,7.17,0.56,NON PERIODIC,GCAS,0.362,2456919.11969,100132734395672832,-11.969,-0.251,9.97809,175.84,J022206.63+225225.1,5.282,0.821,0.159,,,0.112,II,https://asas-sn.osu.edu/variables/145710,2M,4.259818,1,V,0.5821699999999996
247923859,J055221.38+161701.2,88.08908,16.28366,10.81,1.08,NON PERIODIC,VAR,0.313,2457061.84472,3349641974793227776,-4.983,-17.722,40.5692,464.92,J055221.37+161700.7,10.089,0.343,-0.004,24260277,0.231,0.314,II,https://asas-sn.osu.edu/variables/239815,2M,0.406931,1,V,0.11800000000000033
248074315,J125150.23-424919.9,192.95929,-42.8222,10.84,0.37,NON PERIODIC,ROT:,0.339,2457380.84043,6138904508313410560,-15.879,-2.729,34.60645,453.14,J125150.19-424920.1,9.773,0.29,-0.018,55406122,0.538,0.121,II,https://asas-sn.osu.edu/variables/183574,2M,0.246595,1,V,0.06199999999999939
248199562,J125802.06-451706.9,194.5086,-45.28525,12.09,0.14,NON PERIODIC,ROT:,0.648,2457773.8344,6135205308820213760,-11.72,-30.585,40.86565,263.22,J125802.17-451706.3,10.629,0.462,-0.003,55365012,0.675,0.118,II,https://asas-sn.osu.edu/variables/98727,2M,1.484247,1,V,0.02999999999999936
248348545,J010843.72-034004.3,17.18216,-3.66787,11.59,0.35,0.3892094,EW,1.0,2457358.75984,2531241900771006464,9.73,1.072,16.45185,354.57,J010843.77-034004.2,10.537,0.321,-0.035,16790409,0.573,0.026,II,https://asas-sn.osu.edu/variables/409775,2M,0.759103,1,V,0.0730000000000004
248399337,J050702.10-004733.5,76.75876,-0.79264,10.27,0.48,NON PERIODIC,VAR,0.322,2457399.70201,3227104152653885440,21.429,-42.244,58.18767,259.16,J050702.12-004733.0,9.246,0.294,-0.012,23255921,0.533,0.106,II,https://asas-sn.osu.edu/variables/206990,2M,0.876033,1,V,0.08000000000000007
248403190,J050746.62-024439.2,76.94425,-2.74423,11.42,2.03,1.5509688,EA,0.999,2456630.82722,3214549168677780992,0.55,7.246,17.15396,498.01,J050746.65-024438.1,10.591,0.295,0.017,23147568,0.289,0.107,II,https://asas-sn.osu.edu/variables/207058,2M,1.09,1,V,0.0009999999999994458
248410138,J050759.70-055038.0,76.99877,-5.84388,10.85,0.46,NON PERIODIC,VAR,0.346,2456920.89868,3211270944695243264,15.108,-8.923,38.54936,463.5,J050759.70-055037.8,9.812,0.298,-0.007,23122042,0.42,0.103,II,https://asas-sn.osu.edu/variables/154982,2M,0.349666,1,V,0.18200000000000038
248621415,J042547.99-032933.2,66.44996,-3.49256,15.26,0.33,0.5019688,EA,0.993,2457942.93684,3204691054797694464,-4.525,3.518,17.04904,627.54,J042547.99-032933.3,13.219,0.72,-0.004,23079883,1.031,0.049,II,https://asas-sn.osu.edu/variables/213335,2M,0.247697,1,V,0.13100000000000023
248686968,J043212.92-021214.1,68.05383,-2.20391,12.16,0.21,0.5281858,ROT,0.764,2458134.82759,3205278876905741824,62.327,-141.4,63.96416,87.33,J043212.89-021213.4,9.7,0.785,0.026,23082984,1.156,0.059,II,https://asas-sn.osu.edu/variables/260374,2M,2.3214,1,V,0.120000000000001
248945338,J012105.21-040208.7,20.2717,-4.03574,12.49,0.09,0.5786941,ROT,0.997,2458324.92376,2483318690041998336,169.306,-8.59,72.06725,89.69,J012105.18-040208.4,9.723,0.864,0.058,16647044,1.284,0.035,V,https://asas-sn.osu.edu/variables/AP16647044,2M,2.12813,1,V,0.02999999999999936
248949168,J012312.64-023926.0,20.80265,-2.65721,14.67,0.46,0.655283,EA,1.0,2458022.8561,2484990561895844352,-1.04,4.061,11.5015,578.83,J012312.68-023926.6,12.816,0.616,0.004,16651167,0.863,0.039,II,https://asas-sn.osu.edu/variables/406572,2M,1.08113,1,V,0.16300000000000026
249943198,J023511.77+495137.4,38.79906,49.86039,8.28,0.48,NON PERIODIC,VAR,0.328,2457040.77833,450600038527653824,49.745,-7.569,43.6028,182.82,J023511.67+495137.0,7.016,0.133,-0.01,3655052,,0.286,II,https://asas-sn.osu.edu/variables/330292,2M,1.392658,1,V,0.4899999999999993
250195155,J042040.93-014422.8,65.17053,-1.73968,8.7,0.44,NON PERIODIC,VAR,0.318,2456674.841,3253902412120216064,-22.811,-48.134,34.09631,135.05,J042040.95-014423.8,7.525,0.334,-0.031,23409987,0.287,0.115,II,https://asas-sn.osu.edu/variables/214343,2M,0.821879,1,V,0.08999999999999986
250363198,J015741.79-033354.2,29.42412,-3.56506,13.81,0.12,0.657832,ROT,0.999,2457602.86842,2504190032077273600,53.585,-41.073,33.07818,103.36,J015741.79-033354.4,10.713,0.853,0.079,16702466,1.462,0.026,V,https://asas-sn.osu.edu/variables/AP16702466,2M,0.551676,1,V,0.009000000000000341
250425126,J145645.21-505848.1,224.18838,-50.98002,14.41,0.09,402.8913522,SR,0.996,2457559.7426,5901094956596891648,-5.944,-1.701,219.85302,7502.1,J145645.22-505848.2,10.742,1.255,-0.162,,,0.613,VI,https://asas-sn.osu.edu/variables/J145645.21-505848.1,2M,69.141838,1,V,0.2029999999999994
250453538,J020202.48+515105.8,30.51035,51.85161,9.9,0.31,NON PERIODIC,ROT:,0.341,2457391.79587,359801990349210240,4.727,-6.438,20.32284,536.81,J020202.69+515105.5,9.69,-0.016,-0.035,2504454,-0.005,0.193,II,https://asas-sn.osu.edu/variables/304310,2M,1.877673,1,V,0.06300000000000061
251078096,J022845.99-022915.7,37.19163,-2.48769,11.59,0.64,0.5846351,EB,1.0,2458108.69352,2496434455012016128,3.336,-0.699,10.84385,671.2,J022845.97-022916.1,11.367,0.299,-0.021,16679761,0.328,0.026,II,https://asas-sn.osu.edu/variables/270267,2M,0.526642,1,V,0.10999999999999943
251090955,J092102.68+490553.7,140.26116,49.09824,9.53,0.52,NON PERIODIC,SXPHE,,2457033.00451,1012110078390878464,-12.526,6.306,24.60027,370.08,J092102.49+490554.0,8.831,0.166,-0.033,7054247,,0.017,II,https://asas-sn.osu.edu/variables/119528,2M,1.588574,1,V,0.23599999999999888
251094131,J023148.44-043228.5,37.95182,-4.54124,12.63,0.41,0.3964381,EW,1.0,2457212.11309,2489231897935887360,3.039,5.345,16.32744,560.23,J023148.43-043228.4,11.322,0.285,-0.006,16661572,0.561,0.023,II,https://asas-sn.osu.edu/variables/183775,2M,0.05046,1,V,0.17900000000000027
251094451,J023215.95-055451.6,38.06646,-5.91434,12.3,0.39,0.3631131,EW,1.0,2457401.63685,5178952624435311616,5.533,-19.675,41.76518,431.12,J023215.98-055451.5,11.179,0.385,-0.042,37892784,0.687,0.023,II,https://asas-sn.osu.edu/variables/183620,2M,0.63328,1,V,0.05699999999999861
251857120,J003512.84-325603.5,8.80348,-32.93431,11.74,0.97,0.5053709,EB,0.999,2457385.60356,5007235536973947904,4.949,-12.842,20.04366,307.25,J003512.92-325604.0,11.065,0.587,-0.066,37487646,0.736,0.013,II,https://asas-sn.osu.edu/variables/196462,2M,0.481855,1,V,0.13899999999999935
252096958,J010209.03+595543.2,15.53762,59.92867,10.46,0.55,NON PERIODIC,VAR,0.377,2457998.94257,426256335698638016,-5.322,1.055,13.8502,538.56,J010209.16+595543.1,9.211,0.287,-0.011,3354433,0.503,0.561,II,https://asas-sn.osu.edu/variables/205091,2M,1.028378,1,V,0.027000000000001023
252126621,J010337.60+585434.5,15.90668,58.90959,7.15,0.58,NON PERIODIC,L,0.953,2457043.74211,425813507390508160,32.893,-14.379,48.27814,283.72,J010337.08+585433.1,3.809,1.325,-0.114,,,0.81,II,https://asas-sn.osu.edu/variables/361325,2M,4.503115,1,V,0.4026000000000005
252554485,J230023.93+481811.0,345.09972,48.30306,10.83,0.22,NON PERIODIC,ROT:,0.593,2457246.94019,1984747135297736704,-4.034,-5.056,30.67113,1000.4,J230023.91+481809.6,8.566,0.746,-0.082,12937108,1.332,0.21,II,https://asas-sn.osu.edu/variables/256485,2M,1.361299,1,V,0.04899999999999949
252668569,J230705.33+505729.9,346.77222,50.9583,10.83,0.46,NON PERIODIC,VAR,0.358,2457333.78079,1992026074073047296,26.925,-2.842,266.55935,2077.08,J230705.20+505731.1,9.504,0.449,0.011,13068365,0.701,0.23,II,https://asas-sn.osu.edu/variables/256478,2M,1.962035,1,V,0.007999999999999119
252725557,J230955.32+482337.7,347.48051,48.3938,9.13,0.43,NON PERIODIC,VAR,0.294,2457240.92277,1990600935202218496,-0.039,40.91,25.12648,129.58,J230955.20+482335.5,7.987,0.239,-0.045,13041620,,0.225,II,https://asas-sn.osu.edu/variables/361211,2M,2.805583,1,V,0.22100000000000009
252801466,J110425.56+450313.7,166.10649,45.0538,16.46,1.09,NON PERIODIC,AM+E,,2457000.03968,782275761222286720,-44.989,-24.972,78.13146,320.35,J110425.63+450313.5,15.601,0.533,0.517,,,0.008,II,https://asas-sn.osu.edu/variables/120990,2M,1.071833,1,V,0.07750000000000057
